Transaction Date,Customer,TransLineID,TransID,Num,Dim1,Dim2,Dim3,Expression1,Expression2,Expression3
30/04/2022,Customer 3,2,511,18,A,b,X,10,1,0.20304
23/05/2022,Customer 3,1,512,19,B,d,X,496,3,0.06349
10/05/2022,Customer 3,2,512,19,C,f,X,527,1,0.67183
09/03/2022,Customer 3,1,513,20,A,a,Z,13,0,0.06609
25/05/2022,Customer 3,2,513,20,A,a,Y,16,1,0.04226
28/02/2022,Customer 3,3,513,20,B,d,X,145,2,0.17176
24/05/2022,Customer 3,4,513,20,A,b,Y,15,1,0.08882
05/05/2022,Customer 3,5,513,20,C,f,Y,120,3,0.02702
02/04/2022,Customer 3,1,514,21,C,e,X,34,2,0.44355
11/02/2022,Customer 3,2,514,21,C,e,Y,253,1,0.42010
15/05/2022,Customer 3,3,514,21,C,e,X,31,1,0.35944
01/04/2022,Customer 3,1,515,22,B,c,Y,10,0,0.18960
02/02/2022,Customer 3,1,516,23,A,b,Z,3,1,0.16332
04/01/2022,Customer 3,2,516,23,A,b,Y,26,1,0.04203
27/04/2022,Customer 3,3,516,23,B,c,Y,110,3,0.26647
29/03/2022,Customer 3,1,517,24,A,b,X,4,0,0.16347
21/04/2022,Customer 3,1,518,25,B,c,Y,136,2,0.11488
08/04/2022,Customer 3,1,519,26,C,e,Y,63,4,0.33698
10/05/2022,Customer 3,2,519,26,C,e,Z,122,1,0.09976
25/02/2022,Customer 3,1,520,1,A,b,X,109,1,0.13714
11/02/2022,Customer 3,2,520,1,B,c,Z,93,1,0.22686
20/04/2022,Customer 3,1,521,2,B,c,Y,110,1,0.39786
19/03/2022,Customer 3,2,521,2,A,a,X,0,0,0.00028
28/02/2022,Customer 3,1,522,3,A,b,Y,66,0,0.05710
18/05/2022,Customer 3,1,523,4,C,e,Z,18,1,0.14703
12/01/2022,Customer 3,1,524,5,A,b,Y,85,0,0.06940
08/05/2022,Customer 3,2,524,5,B,d,X,1,2,0.16612
28/01/2022,Customer 3,3,524,5,B,d,Y,68,1,0.41899
30/03/2022,Customer 3,4,524,5,B,d,Z,147,4,0.24189
02/01/2022,Customer 3,5,524,5,A,a,Y,19,0,0.12429
10/01/2022,Customer 3,1,525,6,C,f,Y,378,2,0.74627
12/02/2022,Customer 3,1,526,7,B,c,Z,67,0,0.24701
26/02/2022,Customer 3,1,527,8,B,c,Z,29,1,0.05613
08/02/2022,Customer 3,1,528,9,B,c,X,69,1,0.16783
25/02/2022,Customer 3,2,528,9,A,a,X,41,0,0.00573
18/04/2022,Customer 3,3,528,9,A,b,Y,65,1,0.25771
10/03/2022,Customer 3,1,529,10,A,b,Z,63,1,0.12963
28/12/2021,Customer 3,2,529,10,B,d,Y,146,1,0.46996
14/02/2022,Customer 3,3,529,10,A,a,Z,7,0,0.03743
20/03/2022,Customer 3,4,529,10,C,e,Y,156,2,0.45146
30/03/2022,Customer 3,5,529,10,B,d,X,484,0,0.22437
16/02/2022,Customer 3,6,529,10,C,f,Y,27,1,0.83838
27/03/2022,Customer 3,7,529,10,C,e,Y,410,4,0.36600
24/01/2022,Customer 3,1,530,11,A,b,Z,86,1,0.22425
18/05/2022,Customer 3,1,531,12,B,c,X,67,1,0.05089
25/03/2022,Customer 3,2,531,12,C,f,X,536,0,0.08266
14/01/2022,Customer 3,1,532,13,B,c,X,102,1,0.23232
30/04/2022,Customer 3,2,532,13,A,a,X,27,0,0.04146
24/03/2022,Customer 3,1,533,14,B,c,Y,8,1,0.00138
09/04/2022,Customer 3,1,534,15,B,d,Z,212,0,0.41824
24/04/2022,Customer 3,1,535,16,B,d,X,180,1,0.26074
10/05/2022,Customer 3,2,535,16,A,b,X,56,0,0.11612
18/02/2022,Customer 3,1,536,17,A,b,Z,1,1,0.23180
11/04/2022,Customer 3,2,536,17,B,c,Z,142,4,0.32042
30/01/2022,Customer 3,3,536,17,B,d,X,59,1,0.21957
02/04/2022,Customer 3,1,537,18,C,f,Y,142,3,0.26089
03/04/2022,Customer 3,2,537,18,B,d,Y,137,1,0.27590
09/03/2022,Customer 3,1,538,19,C,f,Z,277,3,0.35150
06/04/2022,Customer 3,2,538,19,B,c,Z,14,1,0.38406
22/03/2022,Customer 3,1,539,20,C,f,Z,381,1,0.50915
19/03/2022,Customer 3,1,540,21,B,d,Y,163,0,0.07453
13/05/2022,Customer 3,1,541,22,A,a,Z,6,0,0.04292
01/01/2022,Customer 3,2,541,22,C,e,Y,96,2,0.65886
24/05/2022,Customer 3,1,542,23,B,d,Y,267,0,0.22077
04/02/2022,Customer 3,1,543,24,C,e,X,44,1,0.58138
04/01/2022,Customer 3,1,544,25,B,c,Z,123,2,0.05332
27/03/2022,Customer 3,1,545,26,A,b,X,73,0,0.09748
15/02/2022,Customer 3,1,546,1,B,c,X,74,0,0.06220
09/02/2022,Customer 3,2,546,1,C,e,Y,64,1,0.31097
15/05/2022,Customer 3,1,547,2,A,a,Y,4,0,0.02662
11/05/2022,Customer 3,1,548,3,B,d,Z,371,0,0.18995
28/01/2022,Customer 3,2,548,3,C,e,Z,6,1,0.11125
05/05/2022,Customer 3,1,549,4,B,d,Z,132,3,0.56452
25/03/2022,Customer 3,1,550,5,A,b,Y,19,0,0.14206
19/03/2022,Customer 3,1,551,6,B,d,X,60,3,0.37606
11/04/2022,Customer 3,1,552,7,C,f,X,658,0,0.59674
07/03/2022,Customer 3,2,552,7,C,f,Z,263,1,0.25886
14/02/2022,Customer 3,3,552,7,C,e,Z,267,4,0.31587
13/03/2022,Customer 3,1,553,8,A,a,Y,1,0,0.05645
29/12/2021,Customer 3,2,553,8,C,f,Z,166,1,0.40027
09/03/2022,Customer 3,1,554,9,A,a,Z,6,0,0.02088
13/03/2022,Customer 3,2,554,9,C,e,Z,410,5,0.33843
11/01/2022,Customer 3,1,555,10,B,c,Y,78,2,0.01212
26/02/2022,Customer 3,1,556,11,A,a,Y,12,0,0.01495
23/02/2022,Customer 3,2,556,11,A,a,Z,0,0,0.01827
06/02/2022,Customer 3,1,557,12,B,c,X,8,2,0.23048
28/02/2022,Customer 3,2,557,12,A,a,X,7,0,0.04626
20/05/2022,Customer 3,3,557,12,A,a,X,0,0,0.00039
03/05/2022,Customer 3,1,558,13,A,b,Z,263,1,0.11871
12/01/2022,Customer 3,1,559,14,A,b,X,198,2,0.29269
28/04/2022,Customer 3,1,560,15,C,e,X,30,0,0.69256
15/03/2022,Customer 3,1,561,16,C,f,Y,31,2,0.52161
30/01/2022,Customer 3,1,562,17,B,d,X,45,3,0.03458
17/04/2022,Customer 3,2,562,17,B,d,Z,39,2,0.47481
06/04/2022,Customer 3,3,562,17,B,d,Y,53,1,0.50526
13/02/2022,Customer 3,4,562,17,C,f,Z,337,3,0.83505
11/04/2022,Customer 3,1,563,18,B,c,Z,133,2,0.04676
28/03/2022,Customer 3,2,563,18,B,d,Y,138,0,0.10015
29/12/2021,Customer 3,3,563,18,A,b,X,56,0,0.03911
05/04/2022,Customer 3,4,563,18,C,e,Z,109,3,0.16756
04/03/2022,Customer 3,5,563,18,B,c,X,15,2,0.11566
26/05/2022,Customer 3,1,564,19,A,b,Z,78,0,0.20736
22/02/2022,Customer 3,1,565,20,A,a,Y,2,0,0.00144
04/02/2022,Customer 3,1,566,21,C,e,X,472,1,0.53166
13/04/2022,Customer 3,2,566,21,B,d,Z,15,0,0.36195
18/01/2022,Customer 3,3,566,21,C,e,X,89,3,0.00565
06/01/2022,Customer 3,4,566,21,B,c,Y,163,1,0.31991
11/05/2022,Customer 3,1,567,22,C,f,Y,680,1,0.84916
27/01/2022,Customer 3,1,568,23,A,b,X,2,1,0.01918
03/05/2022,Customer 3,2,568,23,B,d,X,377,1,0.10202
30/04/2022,Customer 3,1,569,24,A,a,X,29,1,0.05971
06/02/2022,Customer 3,2,569,24,C,f,Z,366,1,0.01908
17/02/2022,Customer 3,3,569,24,A,b,Z,182,1,0.18404
25/04/2022,Customer 3,1,570,25,C,e,X,401,2,0.25290
04/02/2022,Customer 3,2,570,25,B,c,X,130,0,0.00646
19/01/2022,Customer 3,3,570,25,B,d,X,108,0,0.19357
20/04/2022,Customer 3,1,571,26,C,f,Z,98,5,0.39452
03/01/2022,Customer 3,2,571,26,C,f,X,203,1,0.06951
28/12/2021,Customer 3,3,571,26,C,e,Z,298,3,0.20243
12/02/2022,Customer 3,4,571,26,B,d,Z,0,3,0.29473
17/04/2022,Customer 3,5,571,26,C,f,Z,441,6,0.00961
12/05/2022,Customer 3,1,572,1,C,f,Z,768,1,0.59013
04/04/2022,Customer 3,1,573,2,B,c,Y,78,0,0.04579
17/01/2022,Customer 3,2,573,2,C,e,X,6,0,0.12490
20/01/2022,Customer 3,1,574,3,B,d,Y,115,1,0.19010
13/02/2022,Customer 3,2,574,3,C,e,Y,54,4,0.04000
19/02/2022,Customer 3,3,574,3,C,e,Z,260,1,0.00797
07/01/2022,Customer 3,4,574,3,A,b,X,6,1,0.07591
12/03/2022,Customer 3,1,575,4,A,a,X,6,0,0.02971
24/02/2022,Customer 3,1,576,5,C,f,Y,78,3,0.17728
31/03/2022,Customer 3,1,577,6,A,b,X,290,1,0.07791
23/04/2022,Customer 3,1,578,7,A,b,Z,120,1,0.28734
24/02/2022,Customer 3,2,578,7,B,d,Y,409,4,0.13805
22/04/2022,Customer 3,3,578,7,B,c,Z,127,1,0.45036
21/01/2022,Customer 3,4,578,7,A,b,X,150,0,0.00165
06/03/2022,Customer 3,1,579,8,B,d,Z,135,1,0.17489
02/03/2022,Customer 3,1,580,9,A,b,Y,131,1,0.21476
30/12/2021,Customer 3,2,580,9,C,f,X,6,0,0.49972
29/03/2022,Customer 3,1,581,10,B,d,X,45,0,0.48140
19/02/2022,Customer 3,2,581,10,B,d,X,215,1,0.53392
17/05/2022,Customer 3,3,581,10,A,b,X,40,0,0.13462
10/01/2022,Customer 3,1,582,11,A,a,X,39,0,0.03366
22/02/2022,Customer 3,2,582,11,A,b,X,28,0,0.13100
01/01/2022,Customer 3,3,582,11,C,e,Y,86,4,0.21836
27/02/2022,Customer 3,4,582,11,A,a,Z,0,0,0.00672
31/03/2022,Customer 3,5,582,11,A,b,X,131,0,0.15004
18/04/2022,Customer 3,6,582,11,B,d,Z,154,1,0.29274
08/05/2022,Customer 3,1,583,12,B,c,Z,125,1,0.02747
10/01/2022,Customer 3,2,583,12,B,d,X,312,2,0.05570
30/04/2022,Customer 3,3,583,12,A,b,Y,133,0,0.03047
04/01/2022,Customer 3,4,583,12,A,a,X,8,0,0.03912
04/04/2022,Customer 3,1,584,13,B,d,Y,236,3,0.40990
08/04/2022,Customer 3,2,584,13,B,c,Z,24,0,0.37099
05/05/2022,Customer 3,3,584,13,C,f,Z,14,4,0.81664
12/04/2022,Customer 3,1,585,14,A,a,Z,23,0,0.10485
21/05/2022,Customer 3,1,586,15,A,b,Z,49,0,0.17530
01/04/2022,Customer 3,1,587,16,C,e,Y,571,1,0.03290
12/04/2022,Customer 3,2,587,16,C,f,Y,518,2,0.93359
27/01/2022,Customer 3,1,588,17,A,b,Y,155,1,0.00938
27/03/2022,Customer 3,1,589,18,A,a,X,15,0,0.01362
11/03/2022,Customer 3,1,590,19,B,c,Y,21,1,0.17657
01/04/2022,Customer 3,2,590,19,C,e,Z,230,0,0.07292
09/03/2022,Customer 3,1,591,20,B,c,X,331,2,0.01545
10/04/2022,Customer 3,1,592,21,B,c,X,91,3,0.16648
09/04/2022,Customer 3,1,593,22,B,c,X,31,1,0.01776
01/01/2022,Customer 3,1,594,23,C,e,Z,85,2,0.20718
31/01/2022,Customer 3,2,594,23,C,e,Y,63,2,0.36155
07/03/2022,Customer 3,3,594,23,B,d,Z,116,0,0.11062
08/02/2022,Customer 3,4,594,23,C,f,Y,6,1,0.78594
04/02/2022,Customer 3,1,595,24,B,c,X,151,0,0.26829
21/05/2022,Customer 3,2,595,24,C,f,X,267,2,0.46241
17/05/2022,Customer 3,1,596,25,A,a,Z,13,0,0.01662
15/04/2022,Customer 3,1,597,26,A,a,X,44,0,0.05412
16/02/2022,Customer 3,2,597,26,B,c,Y,157,0,0.34700
19/01/2022,Customer 3,3,597,26,A,b,Y,22,0,0.04496
16/01/2022,Customer 3,1,598,1,B,c,Y,166,3,0.44652
01/02/2022,Customer 3,2,598,1,C,e,Z,36,0,0.65629
02/03/2022,Customer 3,1,599,2,A,b,X,99,0,0.14670
16/03/2022,Customer 3,2,599,2,C,e,X,56,2,0.10930
07/04/2022,Customer 3,1,600,3,C,e,X,86,2,0.72615
04/04/2022,Customer 3,1,601,4,C,e,X,452,0,0.41966
20/01/2022,Customer 3,2,601,4,A,b,X,60,1,0.05796
10/02/2022,Customer 3,3,601,4,B,d,X,27,1,0.45730
20/04/2022,Customer 3,1,602,5,A,a,X,25,0,0.01420
31/03/2022,Customer 3,2,602,5,C,e,Y,254,1,0.30381
17/05/2022,Customer 3,1,603,6,C,f,Z,185,1,0.43864
23/03/2022,Customer 3,2,603,6,B,c,Y,34,0,0.01486
15/03/2022,Customer 3,1,604,7,B,c,X,47,2,0.29087
29/03/2022,Customer 3,2,604,7,C,f,X,489,0,0.70703
24/01/2022,Customer 3,1,605,8,B,d,X,88,0,0.35782
10/05/2022,Customer 3,1,606,9,A,a,Z,27,0,0.05509
03/02/2022,Customer 3,1,607,10,B,d,Y,44,2,0.20878
07/04/2022,Customer 3,1,608,11,C,e,Z,307,0,0.61460
16/03/2022,Customer 3,1,609,12,C,f,X,382,1,0.25907
06/02/2022,Customer 3,2,609,12,B,c,Y,139,3,0.01567
04/05/2022,Customer 3,3,609,12,B,d,X,340,1,0.31998
16/04/2022,Customer 3,1,610,13,A,a,Y,11,1,0.02060
21/01/2022,Customer 3,1,611,14,C,f,Y,229,6,0.00448
11/01/2022,Customer 3,1,612,15,A,a,Y,68,0,0.05007
23/02/2022,Customer 3,2,612,15,C,e,Z,171,1,0.53615
16/03/2022,Customer 3,3,612,15,B,d,Z,322,1,0.25575
24/04/2022,Customer 3,4,612,15,B,c,Z,118,1,0.20700
11/02/2022,Customer 3,5,612,15,A,a,Z,61,0,0.01602
29/01/2022,Customer 3,6,612,15,A,a,Z,2,0,0.00202
08/03/2022,Customer 3,1,613,16,A,b,Y,15,0,0.02658
10/04/2022,Customer 3,2,613,16,A,a,Y,53,0,0.13985
23/04/2022,Customer 3,3,613,16,A,a,X,3,0,0.13221
05/03/2022,Customer 3,1,614,17,A,b,Z,96,0,0.15855
10/01/2022,Customer 3,1,615,18,A,b,Z,134,0,0.27797
29/04/2022,Customer 3,2,615,18,B,c,Y,59,2,0.07073
22/03/2022,Customer 3,1,616,19,C,e,X,366,1,0.26613
02/03/2022,Customer 3,2,616,19,A,a,Z,42,0,0.03312
21/05/2022,Customer 3,3,616,19,A,b,X,48,1,0.11223
14/02/2022,Customer 3,4,616,19,B,d,Y,271,0,0.43971
24/01/2022,Customer 3,1,617,20,C,e,X,198,0,0.26453
23/04/2022,Customer 3,2,617,20,A,b,Y,27,0,0.12316
10/01/2022,Customer 3,3,617,20,A,b,X,87,1,0.30507
16/02/2022,Customer 3,4,617,20,A,a,Y,10,0,0.06436
28/04/2022,Customer 3,1,618,21,A,a,Y,59,0,0.01138
24/02/2022,Customer 3,1,619,22,C,f,Z,150,0,0.59012
22/04/2022,Customer 3,1,620,23,C,e,Z,67,4,0.53184
05/01/2022,Customer 3,2,620,23,C,f,X,47,5,0.30351
19/02/2022,Customer 3,3,620,23,B,c,Z,205,1,0.13139
22/01/2022,Customer 3,1,621,24,B,d,X,162,2,0.33518
11/01/2022,Customer 3,2,621,24,B,c,Z,198,3,0.31708
11/02/2022,Customer 3,3,621,24,A,a,Y,24,0,0.03927
06/04/2022,Customer 3,1,622,25,A,a,X,1,0,0.00338
14/01/2022,Customer 3,2,622,25,A,b,X,55,1,0.03604
19/04/2022,Customer 3,3,622,25,C,e,Z,237,3,0.56824
26/04/2022,Customer 3,1,623,26,C,f,Z,75,5,0.74411
21/02/2022,Customer 3,1,624,1,B,c,X,148,0,0.23531
24/01/2022,Customer 3,1,625,2,B,c,Z,278,2,0.22107
02/01/2022,Customer 3,1,626,3,B,d,Y,5,3,0.42619
20/01/2022,Customer 3,2,626,3,A,b,Z,85,0,0.17925
16/01/2022,Customer 3,1,627,4,C,f,X,55,2,0.73128
30/04/2022,Customer 3,1,628,5,A,b,X,78,1,0.26917
23/03/2022,Customer 3,1,629,6,A,a,Y,13,0,0.03191
21/02/2022,Customer 3,2,629,6,C,f,X,234,1,0.50770
21/02/2022,Customer 3,1,630,7,B,c,X,190,2,0.17651
21/03/2022,Customer 3,1,631,8,C,e,Y,189,4,0.73037
01/03/2022,Customer 3,1,632,9,B,d,Y,199,0,0.49323
02/02/2022,Customer 3,2,632,9,C,e,Y,53,1,0.48080
06/01/2022,Customer 3,3,632,9,B,c,Y,114,1,0.34970
15/01/2022,Customer 3,1,633,10,C,f,X,253,1,0.92689
06/05/2022,Customer 3,2,633,10,B,c,Y,27,0,0.30035
17/01/2022,Customer 3,3,633,10,A,b,Y,97,2,0.14418
04/02/2022,Customer 3,4,633,10,B,d,Z,110,0,0.05718
18/03/2022,Customer 3,1,634,11,B,c,Z,4,2,0.12336
07/05/2022,Customer 3,1,635,12,A,a,Y,2,1,0.06457
25/04/2022,Customer 3,2,635,12,A,a,Z,7,0,0.01359
12/04/2022,Customer 3,3,635,12,A,b,Y,209,0,0.19269
19/04/2022,Customer 3,1,636,13,A,a,X,11,1,0.05051
11/03/2022,Customer 3,2,636,13,C,e,Z,384,1,0.52389
02/01/2022,Customer 3,3,636,13,A,b,Z,112,2,0.11202
09/05/2022,Customer 3,4,636,13,A,b,Z,39,1,0.26287
07/01/2022,Customer 3,5,636,13,A,a,X,12,0,0.02836
07/05/2022,Customer 3,1,637,14,B,d,Z,35,3,0.24574
14/04/2022,Customer 3,1,638,15,B,c,Z,15,2,0.20270
24/03/2022,Customer 3,1,639,16,C,e,X,433,5,0.44956
13/02/2022,Customer 3,1,640,17,B,c,X,71,3,0.30636
16/05/2022,Customer 3,2,640,17,B,c,Y,169,1,0.34074
04/05/2022,Customer 3,3,640,17,B,c,Z,3,3,0.14095
21/05/2022,Customer 3,1,641,18,B,c,Y,1,2,0.27228
17/02/2022,Customer 3,1,642,19,A,b,Y,18,0,0.03371
11/03/2022,Customer 3,1,643,20,B,c,X,26,1,0.02788
29/04/2022,Customer 3,2,643,20,A,b,Y,17,0,0.15966
21/03/2022,Customer 3,1,644,21,A,a,X,1,0,0.03017
10/04/2022,Customer 3,1,645,22,A,a,Z,23,0,0.02450
25/02/2022,Customer 3,2,645,22,C,e,Z,236,3,0.59012
12/05/2022,Customer 3,3,645,22,C,e,X,487,2,0.49741
21/05/2022,Customer 3,4,645,22,A,b,X,141,1,0.12449
18/04/2022,Customer 3,1,646,23,C,e,X,101,1,0.53332
10/02/2022,Customer 3,2,646,23,A,a,Y,22,0,0.09846
27/02/2022,Customer 3,3,646,23,B,d,Y,84,1,0.09636
20/01/2022,Customer 3,4,646,23,A,b,X,197,1,0.04210
11/04/2022,Customer 3,5,646,23,A,b,Z,30,1,0.16212
18/01/2022,Customer 3,1,647,24,C,f,X,102,1,0.74725
02/04/2022,Customer 3,1,648,25,B,d,X,125,2,0.27021
18/05/2022,Customer 3,1,649,26,C,e,Y,202,1,0.77130
12/04/2022,Customer 3,2,649,26,C,f,X,443,0,0.27745
12/03/2022,Customer 3,1,650,1,B,d,Y,138,3,0.29119
19/01/2022,Customer 3,2,650,1,A,b,X,94,0,0.11363
05/03/2022,Customer 3,1,651,2,B,c,Y,47,1,0.11499
25/01/2022,Customer 3,1,652,3,C,f,X,189,1,0.60577
06/05/2022,Customer 3,2,652,3,C,e,Z,150,2,0.68959
28/01/2022,Customer 3,1,653,4,B,c,Y,7,0,0.34508
14/01/2022,Customer 3,1,654,5,A,b,Z,31,1,0.17542
16/05/2022,Customer 3,2,654,5,A,a,Z,8,1,0.06470
09/01/2022,Customer 3,1,655,6,B,d,X,17,1,0.45670
04/04/2022,Customer 3,2,655,6,B,d,Y,144,2,0.39482
30/03/2022,Customer 3,3,655,6,A,b,X,18,1,0.21394
29/12/2021,Customer 3,1,656,7,B,c,X,131,2,0.06836
24/03/2022,Customer 3,1,657,8,A,a,Z,55,1,0.07357
04/02/2022,Customer 3,2,657,8,B,c,Z,329,1,0.46839
08/04/2022,Customer 3,1,658,9,C,e,X,2,2,0.20023
30/12/2021,Customer 3,1,659,10,B,c,Y,306,3,0.35048
29/12/2021,Customer 3,1,660,11,A,b,Y,6,0,0.03333
21/02/2022,Customer 3,2,660,11,C,f,X,300,6,0.31864
04/04/2022,Customer 3,1,661,12,A,a,Z,0,0,0.00262
15/03/2022,Customer 3,1,662,13,C,e,Z,30,4,0.01100
26/02/2022,Customer 3,1,663,14,B,c,Y,15,2,0.25116
17/02/2022,Customer 3,1,664,15,C,e,Y,97,1,0.13578
15/04/2022,Customer 3,2,664,15,A,b,Y,97,0,0.14070
28/03/2022,Customer 3,1,665,16,A,a,X,9,0,0.04018
08/04/2022,Customer 3,2,665,16,C,f,Y,328,1,0.38914
07/01/2022,Customer 3,1,666,17,B,c,Z,17,3,0.40337
06/05/2022,Customer 3,1,667,18,A,a,Z,19,0,0.00257
16/05/2022,Customer 3,1,668,19,C,e,Z,27,4,0.58542
13/01/2022,Customer 3,2,668,19,B,d,Z,52,1,0.45693
18/05/2022,Customer 3,1,669,20,C,e,Z,164,1,0.80755
05/02/2022,Customer 3,2,669,20,B,c,Z,28,0,0.02943
22/04/2022,Customer 3,3,669,20,B,c,Y,58,0,0.25643
12/01/2022,Customer 3,4,669,20,B,d,X,230,3,0.04927
31/01/2022,Customer 3,1,670,21,A,a,Y,15,0,0.09953
15/02/2022,Customer 3,2,670,21,C,f,Z,160,6,0.42479
05/03/2022,Customer 3,1,671,22,A,a,Y,19,1,0.06180
06/02/2022,Customer 3,2,671,22,B,c,X,178,0,0.16536
04/05/2022,Customer 3,1,672,23,C,f,Z,156,2,0.01021
29/01/2022,Customer 3,1,673,24,B,d,Y,207,0,0.13974
03/03/2022,Customer 3,1,674,25,C,f,Z,119,1,0.14254
29/04/2022,Customer 3,2,674,25,A,a,Y,66,0,0.10488
17/04/2022,Customer 3,3,674,25,A,b,Z,186,2,0.13721
15/03/2022,Customer 3,1,675,26,C,f,X,788,2,0.32502
21/03/2022,Customer 3,1,676,1,C,e,Z,44,0,0.41900
23/05/2022,Customer 3,2,676,1,C,e,Z,206,0,0.38892
16/03/2022,Customer 3,1,677,2,A,a,X,15,0,0.02930
01/02/2022,Customer 3,2,677,2,C,e,Z,9,1,0.67604
13/05/2022,Customer 3,1,678,3,B,d,X,18,0,0.32810
29/12/2021,Customer 3,2,678,3,B,c,Y,4,1,0.02447
05/02/2022,Customer 3,3,678,3,A,b,X,135,0,0.15151
10/03/2022,Customer 3,4,678,3,C,e,Z,306,1,0.35948
13/05/2022,Customer 3,5,678,3,B,d,Z,129,0,0.37330
26/03/2022,Customer 3,6,678,3,C,f,X,389,2,0.62932
15/01/2022,Customer 3,7,678,3,B,d,Y,8,2,0.02811
03/01/2022,Customer 3,8,678,3,C,e,X,213,4,0.60559
03/04/2022,Customer 3,1,679,4,C,e,Y,252,0,0.08024
20/05/2022,Customer 3,1,680,5,A,a,Z,44,0,0.02994
30/04/2022,Customer 3,2,680,5,B,d,X,203,0,0.01634
21/02/2022,Customer 3,1,681,6,A,a,X,14,0,0.00717
18/03/2022,Customer 3,2,681,6,B,c,Y,9,2,0.21951
25/03/2022,Customer 3,1,682,7,B,c,Z,58,0,0.21833
25/01/2022,Customer 3,2,682,7,C,e,Y,156,3,0.73382
09/02/2022,Customer 3,3,682,7,C,e,X,35,4,0.26039
15/04/2022,Customer 3,4,682,7,A,b,Y,26,0,0.20025
14/01/2022,Customer 3,1,683,8,B,c,X,319,4,0.12319
24/03/2022,Customer 3,1,684,9,B,c,Y,64,1,0.02739
23/03/2022,Customer 3,1,685,10,B,d,Y,239,1,0.21771
23/05/2022,Customer 3,1,686,11,A,a,X,0,0,0.07014
25/03/2022,Customer 3,2,686,11,A,a,Z,7,0,0.05654
17/05/2022,Customer 3,1,687,12,B,c,X,11,0,0.16066
13/05/2022,Customer 3,1,688,13,A,a,Z,59,1,0.05982
18/03/2022,Customer 3,1,689,14,B,c,Z,40,0,0.28057
17/03/2022,Customer 3,2,689,14,C,e,X,465,3,0.62824
13/01/2022,Customer 3,3,689,14,C,f,Y,248,1,0.24820
24/02/2022,Customer 3,1,690,15,A,b,Z,3,0,0.07816
11/04/2022,Customer 3,1,691,16,C,f,Y,421,3,0.25181
28/03/2022,Customer 3,1,692,17,C,e,X,264,0,0.25555
26/02/2022,Customer 3,1,693,18,B,c,Z,73,3,0.23739
04/04/2022,Customer 3,1,694,19,A,b,X,116,0,0.13092
31/01/2022,Customer 3,1,695,20,B,c,Y,130,1,0.23986
28/03/2022,Customer 3,2,695,20,C,f,Y,0,6,0.24913
24/05/2022,Customer 3,1,696,21,C,f,Y,385,2,0.69942
28/04/2022,Customer 3,1,697,22,B,d,Y,188,0,0.37538
11/03/2022,Customer 3,2,697,22,C,e,Z,156,0,0.22535
18/04/2022,Customer 3,1,698,23,B,d,Y,82,1,0.09037
11/05/2022,Customer 3,1,699,24,A,a,Z,8,0,0.00561
11/04/2022,Customer 3,1,700,25,C,e,Y,94,0,0.36549
26/05/2022,Customer 3,2,700,25,A,a,Y,0,0,0.00418
18/02/2022,Customer 3,3,700,25,A,b,Y,1,0,0.13883
08/01/2022,Customer 3,1,701,26,A,a,X,1,0,0.03782
13/03/2022,Customer 3,1,702,1,B,d,Z,1,1,0.29099
28/12/2021,Customer 3,2,702,1,A,a,X,2,0,0.00905
14/02/2022,Customer 3,3,702,1,A,b,X,66,2,0.12684
11/02/2022,Customer 3,4,702,1,A,b,X,60,0,0.13371
13/01/2022,Customer 3,1,703,2,A,a,X,65,0,0.04260
11/05/2022,Customer 3,1,704,3,A,b,Z,8,0,0.13828
03/02/2022,Customer 3,1,705,4,A,a,Z,111,0,0.06861
29/04/2022,Customer 3,1,706,5,C,f,Y,124,2,0.43725
08/05/2022,Customer 3,1,707,6,B,c,Z,24,0,0.01093
17/01/2022,Customer 3,1,708,7,C,f,Y,708,6,0.31981
21/01/2022,Customer 3,2,708,7,A,b,X,189,1,0.23770
08/03/2022,Customer 3,1,709,8,B,c,Z,240,1,0.21130
21/04/2022,Customer 3,1,710,9,A,b,Y,60,0,0.00770
04/05/2022,Customer 3,1,711,10,C,f,Z,5,0,0.02596
08/03/2022,Customer 3,2,711,10,A,a,Y,4,0,0.01119
01/03/2022,Customer 3,1,712,11,A,b,X,14,1,0.14660
18/04/2022,Customer 3,2,712,11,C,f,Z,9,3,0.01733
12/03/2022,Customer 3,3,712,11,A,b,Y,190,1,0.18489
31/12/2021,Customer 3,4,712,11,C,e,Z,44,6,0.06988
20/03/2022,Customer 3,5,712,11,C,f,Y,259,0,0.04954
03/02/2022,Customer 3,1,713,12,B,c,Y,3,0,0.11716
04/01/2022,Customer 3,2,713,12,B,c,Z,146,1,0.40158
15/02/2022,Customer 3,3,713,12,B,c,Y,75,3,0.20947
11/05/2022,Customer 3,4,713,12,C,f,Y,98,0,0.42845
26/03/2022,Customer 3,5,713,12,C,f,X,288,1,0.07466
25/01/2022,Customer 3,6,713,12,C,f,Z,398,0,0.30155
31/12/2021,Customer 3,1,714,13,B,d,Y,43,4,0.46861
14/05/2022,Customer 3,2,714,13,B,d,Y,205,1,0.03801
16/04/2022,Customer 3,3,714,13,A,a,X,22,0,0.12441
18/02/2022,Customer 3,4,714,13,A,a,Y,29,0,0.00604
07/02/2022,Customer 3,1,715,14,B,c,Z,4,2,0.11689
07/02/2022,Customer 3,1,716,15,A,b,Z,52,0,0.22291
