Item Branch 3rd Item Number,Item Branch G/L Category,Short Name,Item Branch 2nd Item Number,Item-Branch Key,Item Branch Reorder Quantity,Horsepower,Item Branch Category Code 6,Item Branch Category Code 7,Item Branch Primary Supplier
220520,ACCE,10925,220520,CR-10925,0,50,1035,      ,36183
220520,ACCE,10925,220520,CR-10925,0,50,1035,      ,36183
61686,TIER,10343,61686,PC-10343,0,50,1060,      ,0
61686,TIER,10343,61686,PC-10343,0,50,1060,      ,0
6002,SRCW,10071,6002,CR-10071,0,10,1015,      ,20169
6002,SRCW,10071,6002,CR-10071,0,10,1015,      ,20169
15125,ACCE,10278,15125,CR-10278,0,10,1035,      ,22632
15125,ACCE,10278,15125,CR-10278,0,10,1035,      ,22632
18598,SRCW,10369,18598,CR-10369,0,30,1015,      ,1
18598,SRCW,10369,18598,CR-10369,0,30,1015,      ,1
23444,SRCW,10514,23444,CR-10514,0,30,1015,      ,1
23444,SRCW,10514,23444,CR-10514,0,30,1015,      ,1
28883,ACCE,10843,28883,CR-10843,0,50,1035,      ,1
28883,ACCE,10843,28883,CR-10843,0,50,1035,      ,1
34701,TMTG,10301,34701,CR-10301,0,50,1030,      ,1
34701,TMTG,10301,34701,CR-10301,0,50,1030,      ,1
35249,TFAB,10382,35249,CR-10382,0,30,1025,      ,1
35249,TFAB,10382,35249,CR-10382,0,30,1025,      ,1
37893,AXLE,10648,37893,CR-10648,0,30,1010,      ,1
37893,AXLE,10648,37893,CR-10648,0,30,1010,      ,1
60103,AFAB,10105,60103,CR-10105,0,50,1050,      ,1
60103,AFAB,10105,60103,CR-10105,0,50,1050,      ,1
60448,TMTG,10171,60448,CR-10171,0,50,1030,      ,20196
60448,TMTG,10171,60448,CR-10171,0,50,1030,      ,20196
63003,TMTG,10576,63003,CR-10576,0,50,1030,      ,1
63003,TMTG,10576,63003,CR-10576,0,50,1030,      ,1
65155,AFAB,10851,65155,CR-10851,0,50,1050,      ,0
65155,AFAB,10851,65155,CR-10851,0,50,1050,      ,0
61687,TIER,10344,61687,PC-10344,0,50,1060,      ,1
61687,TIER,10344,61687,PC-10344,0,50,1060,      ,1
6005,SRCW,10072,6005,CR-10072,0,10,1015,      ,33587
6005,SRCW,10072,6005,CR-10072,0,10,1015,      ,33587
13455,SRCW,10214,13455,CR-10214,0,10,1015,      ,20534
13455,SRCW,10214,13455,CR-10214,0,10,1015,      ,20534
27348,SRCW,10717,27348,CR-10717,0,30,1015,      ,1
27348,SRCW,10717,27348,CR-10717,0,30,1015,      ,1
28884,ATVW,10844,28884,CR-10844,0,50,1040,      ,1
28884,ATVW,10844,28884,CR-10844,0,50,1040,      ,1
34702,TMTG,10302,34702,CR-10302,0,50,1030,      ,1
34702,TMTG,10302,34702,CR-10302,0,50,1030,      ,1
35250,TFAB,10383,35250,CR-10383,0,30,1025,      ,1
35250,TFAB,10383,35250,CR-10383,0,30,1025,      ,1
36974,SRCW,10490,36974,CR-10490,0,10,1015,      ,20534
36974,SRCW,10490,36974,CR-10490,0,10,1015,      ,20534
38761,TFAB,10794,38761,CR-10794,0,30,1025,      ,1
38761,TFAB,10794,38761,CR-10794,0,30,1025,      ,1
60449,TMTG,10172,60449,CR-10172,0,50,1030,      ,20196
60449,TMTG,10172,60449,CR-10172,0,50,1030,      ,20196
62041,AFAB,10417,62041,CR-10417,0,50,1050,      ,1
62041,AFAB,10417,62041,CR-10417,0,50,1050,      ,1
63004,TMTG,10577,63004,CR-10577,0,50,1030,      ,1
63004,TMTG,10577,63004,CR-10577,0,50,1030,      ,1
220522,ACCE,10926,220522,CR-10926,0,50,1035,      ,1
220522,ACCE,10926,220522,CR-10926,0,50,1035,      ,1
6006,SRCW,10073,6006,CR-10073,0,10,1015,      ,20169
6006,SRCW,10073,6006,CR-10073,0,10,1015,      ,20169
11015,TFAB,10175,11015,CR-10175,0,10,1025,      ,34015
11015,TFAB,10175,11015,CR-10175,0,10,1025,      ,34015
25969,SRCW,10608,25969,CR-10608,0,10,1015,      ,20383
25969,SRCW,10608,25969,CR-10608,0,10,1015,      ,20383
27352,SRCW,10718,27352,CR-10718,0,30,1015,      ,1
27352,SRCW,10718,27352,CR-10718,0,30,1015,      ,1
28885,SMWN,10845,28885,CR-10845,0,30,1045,      ,1
28885,SMWN,10845,28885,CR-10845,0,30,1045,      ,1
34703,TMTG,10303,34703,CR-10303,0,50,1030,      ,1
34703,TMTG,10303,34703,CR-10303,0,50,1030,      ,1
37896,AXLE,10649,37896,CR-10649,0,30,1010,      ,1
37896,AXLE,10649,37896,CR-10649,0,30,1010,      ,1
38380,ACCE,10722,38380,CR-10722,0,50,1035,      ,1
38380,ACCE,10722,38380,CR-10722,0,50,1035,      ,1
39182,TFAB,10866,39182,CR-10866,0,30,1025,      ,1
39182,TFAB,10866,39182,CR-10866,0,30,1025,      ,1
60105,AFAB,10106,60105,CR-10106,0,50,1050,      ,1
60105,AFAB,10106,60105,CR-10106,0,50,1050,      ,1
60450,TMTG,10173,60450,CR-10173,0,50,1030,      ,20196
60450,TMTG,10173,60450,CR-10173,0,50,1030,      ,20196
60856,ACCE,10216,60856,CR-10216,0,50,1035,      ,36183
60856,ACCE,10216,60856,CR-10216,0,50,1035,      ,36183
62042,AFAB,10418,62042,CR-10418,0,50,1050,      ,1
62042,AFAB,10418,62042,CR-10418,0,50,1050,      ,1
63005,TFAB,10578,63005,CR-10578,0,30,1025,      ,1
63005,TFAB,10578,63005,CR-10578,0,30,1025,      ,1
63299,ATVW,10642,63299,CR-10642,0,50,1040,      ,0
63299,ATVW,10642,63299,CR-10642,0,50,1040,      ,0
65157,AFAB,10852,65157,CR-10852,0,50,1050,      ,0
65157,AFAB,10852,65157,CR-10852,0,50,1050,      ,0
220601,ACCE,10927,220601,CR-10927,0,50,1035,      ,1
220601,ACCE,10927,220601,CR-10927,0,50,1035,      ,1
6007,SRCW,10074,6007,CR-10074,0,30,1015,      ,0
6007,SRCW,10074,6007,CR-10074,0,30,1015,      ,0
25045,TFAB,10552,25045,CR-10552,0,30,1025,      ,1
25045,TFAB,10552,25045,CR-10552,0,30,1025,      ,1
26769,ACCE,10692,26769,CR-10692,0,50,1035,      ,100075
26769,ACCE,10692,26769,CR-10692,0,50,1035,      ,100075
27353,SRCW,10719,27353,CR-10719,0,30,1015,      ,1
27353,SRCW,10719,27353,CR-10719,0,30,1015,      ,1
28890,TFAB,10846,28890,CR-10846,0,10,1025,      ,22134
28890,TFAB,10846,28890,CR-10846,0,10,1025,      ,22134
37897,AXLE,10650,37897,CR-10650,0,10,1010,      ,33097
37897,AXLE,10650,37897,CR-10650,0,10,1010,      ,33097
39183,TFAB,10867,39183,CR-10867,0,30,1025,      ,1
39183,TFAB,10867,39183,CR-10867,0,30,1025,      ,1
60451,SRCW,10174,60451,CR-10174,0,10,1015,      ,20534
60451,SRCW,10174,60451,CR-10174,0,10,1015,      ,20534
62693,ATVW,10516,62693,CR-10516,0,50,1040,      ,1
62693,ATVW,10516,62693,CR-10516,0,50,1040,      ,1
63006,TFAB,10579,63006,CR-10579,0,30,1025,      ,1
63006,TFAB,10579,63006,CR-10579,0,30,1025,      ,1
915358,MKTG,10092,915358,CR-10092,0,10,5020,      ,1
915358,MKTG,10092,915358,CR-10092,0,10,5020,      ,1
6008,SRCW,10075,6008,CR-10075,0,30,1015,      ,1
6008,SRCW,10075,6008,CR-10075,0,30,1015,      ,1
13470,SMWN,10215,13470,CR-10215,0,10,1045,      ,20534
13470,SMWN,10215,13470,CR-10215,0,10,1045,      ,20534
15236,ATVW,10279,15236,CR-10279,0,50,1040,      ,20726
15236,ATVW,10279,15236,CR-10279,0,50,1040,      ,20726
32950,ACCE,10191,32950,CR-10191,0,50,1035,      ,1
32950,ACCE,10191,32950,CR-10191,0,50,1035,      ,1
37474,SRCW,10572,37474,CR-10572,0,10,1015,      ,21217
37474,SRCW,10572,37474,CR-10572,0,10,1015,      ,21217
39184,TFAB,10868,39184,CR-10868,0,30,1025,      ,24433
39184,TFAB,10868,39184,CR-10868,0,30,1025,      ,24433
60107,AFAB,10107,60107,CR-10107,0,50,1050,      ,1
60107,AFAB,10107,60107,CR-10107,0,50,1050,      ,1
60454,AXLE,10175,60454,CR-10175,0,30,1010,      ,20078
60454,AXLE,10175,60454,CR-10175,0,30,1010,      ,20078
62700,ATVW,10517,62700,CR-10517,0,50,1040,      ,0
62700,ATVW,10517,62700,CR-10517,0,50,1040,      ,0
65159,AFAB,10853,65159,CR-10853,0,50,1050,      ,0
65159,AFAB,10853,65159,CR-10853,0,50,1050,      ,0
220610,ACCE,10928,220610,CR-10928,0,50,1035,      ,36183
220610,ACCE,10928,220610,CR-10928,0,50,1035,      ,36183
915361,MKTG,10093,915361,CR-10093,0,50,5020,      ,36260
915361,MKTG,10093,915361,CR-10093,0,50,5020,      ,36260
6009,SRCW,10076,6009,CR-10076,0,30,1015,      ,1
6009,SRCW,10076,6009,CR-10076,0,30,1015,      ,1
11021,TFAB,11021,11021,CR-11021,0,10,1025,      ,20169
11021,TFAB,11021,11021,CR-11021,0,10,1025,      ,20169
26771,ACCE,10693,26771,CR-10693,0,50,1035,      ,100075
26771,ACCE,10693,26771,CR-10693,0,50,1035,      ,100075
32951,ACCE,10192,32951,CR-10192,0,50,1035,      ,1
32951,ACCE,10192,32951,CR-10192,0,50,1035,      ,1
39185,TMTG,10869,39185,CR-10869,0,50,1030,      ,1
39185,TMTG,10869,39185,CR-10869,0,50,1030,      ,1
39529,AXLE,10943,39529,CR-10943,0,50,1010,      ,1
39529,AXLE,10943,39529,CR-10943,0,50,1010,      ,1
62701,ATVW,10518,62701,CR-10518,0,50,1040,      ,0
62701,ATVW,10518,62701,CR-10518,0,50,1040,      ,0
65160,AFAB,10854,65160,CR-10854,0,50,1050,      ,0
65160,AFAB,10854,65160,CR-10854,0,50,1050,      ,0
220611,ACCE,10929,220611,CR-10929,0,50,1035,      ,1
220611,ACCE,10929,220611,CR-10929,0,50,1035,      ,1
13494,TFAB,10216,13494,CR-10216,0,30,1025,      ,20169
13494,TFAB,10216,13494,CR-10216,0,30,1025,      ,20169
19125,SRCW,10371,19125,CR-10371,0,30,1015,      ,1
19125,SRCW,10371,19125,CR-10371,0,30,1015,      ,1
27357,SRCW,10720,27357,CR-10720,0,50,1015,      ,1
27357,SRCW,10720,27357,CR-10720,0,50,1015,      ,1
29420,TFAB,10910,29420,CR-10910,0,30,1025,      ,20169
29420,TFAB,10910,29420,CR-10910,0,30,1025,      ,20169
39186,TMTG,10870,39186,CR-10870,0,50,1030,      ,1
39186,TMTG,10870,39186,CR-10870,0,50,1030,      ,1
39530,TFAB,10944,39530,CR-10944,0,30,1025,      ,1
39530,TFAB,10944,39530,CR-10944,0,30,1025,      ,1
60109,AFAB,10108,60109,CR-10108,0,50,1050,      ,1
60109,AFAB,10108,60109,CR-10108,0,50,1050,      ,1
60860,ACCE,10217,60860,CR-10217,0,50,1035,      ,1
60860,ACCE,10217,60860,CR-10217,0,50,1035,      ,1
61260,TMTG,10273,61260,CR-10273,0,50,1030,      ,1
61260,TMTG,10273,61260,CR-10273,0,50,1030,      ,1
61611,AFAB,10332,61611,CR-10332,0,50,1050,      ,1
61611,AFAB,10332,61611,CR-10332,0,50,1050,      ,1
62708,ATVW,10519,62708,CR-10519,0,50,1040,      ,1
62708,ATVW,10519,62708,CR-10519,0,50,1040,      ,1
220612,ACCE,10930,220612,CR-10930,0,50,1035,      ,1
220612,ACCE,10930,220612,CR-10930,0,50,1035,      ,1
915365,MKTG,10094,915365,CR-10094,0,50,5020,      ,32602
915365,MKTG,10094,915365,CR-10094,0,50,5020,      ,32602
6094,THUB,10077,6094,CR-10077,0,50,1005,      ,1
6094,THUB,10077,6094,CR-10077,0,50,1005,      ,1
25982,SRCW,10609,25982,CR-10609,0,50,1015,      ,1
25982,SRCW,10609,25982,CR-10609,0,50,1015,      ,1
27358,SRCW,10721,27358,CR-10721,0,30,1015,      ,1
27358,SRCW,10721,27358,CR-10721,0,30,1015,      ,1
38385,ACCE,10723,38385,CR-10723,0,50,1035,      ,1
38385,ACCE,10723,38385,CR-10723,0,50,1035,      ,1
39531,TFAB,10945,39531,CR-10945,0,30,1025,      ,1
39531,TFAB,10945,39531,CR-10945,0,30,1025,      ,1
220620,ACCE,10931,220620,CR-10931,0,50,1035,      ,102130
220620,ACCE,10931,220620,CR-10931,0,50,1035,      ,102130
61802,TIER,10378,61802,PC-10378,0,50,1060,      ,0
61802,TIER,10378,61802,PC-10378,0,50,1060,      ,0
6126,SRCW,10078,6126,CR-10078,0,10,1015,      ,20383
6126,SRCW,10078,6126,CR-10078,0,10,1015,      ,20383
15271,SRCW,10280,15271,CR-10280,0,10,1015,      ,20534
15271,SRCW,10280,15271,CR-10280,0,10,1015,      ,20534
19145,SRCW,10372,19145,CR-10372,0,50,1015,      ,1
19145,SRCW,10372,19145,CR-10372,0,50,1015,      ,1
25984,SRCW,10610,25984,CR-10610,0,50,1015,      ,1
25984,SRCW,10610,25984,CR-10610,0,50,1015,      ,1
28929,ATVW,10847,28929,CR-10847,0,50,1040,      ,0
28929,ATVW,10847,28929,CR-10847,0,50,1040,      ,0
30073,TFAB,10963,30073,CR-10963,0,30,1025,      ,100111
30073,TFAB,10963,30073,CR-10963,0,30,1025,      ,100111
38390,ACCE,10724,38390,CR-10724,0,50,1035,      ,36183
38390,ACCE,10724,38390,CR-10724,0,50,1035,      ,36183
60111,AFAB,10109,60111,CR-10109,0,50,1050,      ,1
60111,AFAB,10109,60111,CR-10109,0,50,1050,      ,1
60459,THUB,10176,60459,CR-10176,0,50,1005,      ,1
60459,THUB,10176,60459,CR-10176,0,50,1005,      ,1
62710,ATVW,10520,62710,CR-10520,0,50,1040,      ,0
62710,ATVW,10520,62710,CR-10520,0,50,1040,      ,0
220621,ACCE,10932,220621,CR-10932,0,50,1035,      ,1
220621,ACCE,10932,220621,CR-10932,0,50,1035,      ,1
915369,MKTG,10095,915369,CR-10095,0,50,5020,      ,1
915369,MKTG,10095,915369,CR-10095,0,50,5020,      ,1
61847,GKN,10382,61847,PC-10382,0,50,1085,      ,1
61847,GKN,10382,61847,PC-10382,0,50,1085,      ,1
15276,SRCW,10281,15276,CR-10281,0,30,1015,      ,1
15276,SRCW,10281,15276,CR-10281,0,30,1015,      ,1
25985,SRCW,10611,25985,CR-10611,0,50,1015,      ,1
25985,SRCW,10611,25985,CR-10611,0,50,1015,      ,1
27366,SRCW,10722,27366,CR-10722,0,50,1015,      ,1
27366,SRCW,10722,27366,CR-10722,0,50,1015,      ,1
28930,ATVW,10848,28930,CR-10848,0,50,1040,      ,1
28930,ATVW,10848,28930,CR-10848,0,50,1040,      ,1
34726,ACCE,10304,34726,CR-10304,0,50,1035,      ,1
34726,ACCE,10304,34726,CR-10304,0,50,1035,      ,1
38391,ACCE,10725,38391,CR-10725,0,50,1035,      ,36183
38391,ACCE,10725,38391,CR-10725,0,50,1035,      ,36183
39538,SMWN,10946,39538,CR-10946,0,10,1045,      ,22134
39538,SMWN,10946,39538,CR-10946,0,10,1045,      ,22134
39886,SRCW,10007,39886,CR-10007,0,50,1015,      ,1
39886,SRCW,10007,39886,CR-10007,0,50,1015,      ,1
60863,AXLE,10218,60863,CR-10218,0,50,1010,      ,1
60863,AXLE,10218,60863,CR-10218,0,50,1010,      ,1
63012,TFAB,10580,63012,CR-10580,0,10,1025,      ,20534
63012,TFAB,10580,63012,CR-10580,0,10,1025,      ,20534
63307,AFAB,10643,63307,CR-10643,0,50,1050,      ,1
63307,AFAB,10643,63307,CR-10643,0,50,1050,      ,1
220622,ACCE,10933,220622,CR-10933,0,50,1035,      ,1
220622,ACCE,10933,220622,CR-10933,0,50,1035,      ,1
915371,MKTG,10096,915371,CR-10096,0,50,5020,      ,32602
915371,MKTG,10096,915371,CR-10096,0,50,5020,      ,32602
25986,SRCW,10612,25986,CR-10612,0,50,1015,      ,1
25986,SRCW,10612,25986,CR-10612,0,50,1015,      ,1
30613,TMTG,10026,30613,CR-10026,0,50,1030,      ,20169
30613,TMTG,10026,30613,CR-10026,0,50,1030,      ,20169
32956,ACCE,10193,32956,CR-10193,0,50,1035,      ,1
32956,ACCE,10193,32956,CR-10193,0,50,1035,      ,1
38392,ACCE,10726,38392,CR-10726,0,50,1035,      ,36183
38392,ACCE,10726,38392,CR-10726,0,50,1035,      ,36183
39190,TMTG,10871,39190,CR-10871,0,50,1030,      ,100111
39190,TMTG,10871,39190,CR-10871,0,50,1030,      ,100111
39887,SRCW,10008,39887,CR-10008,0,50,1015,      ,1
39887,SRCW,10008,39887,CR-10008,0,50,1015,      ,1
60113,AFAB,10110,60113,CR-10110,0,50,1050,      ,1
60113,AFAB,10110,60113,CR-10110,0,50,1050,      ,1
60461,ATVW,10177,60461,CR-10177,0,50,1040,      ,0
60461,ATVW,10177,60461,CR-10177,0,50,1040,      ,0
65165,AFAB,10855,65165,CR-10855,0,50,1050,      ,0
65165,AFAB,10855,65165,CR-10855,0,50,1050,      ,0
915372,MKTG,10097,915372,CR-10097,0,50,5020,      ,32602
915372,MKTG,10097,915372,CR-10097,0,50,5020,      ,32602
25987,SRCW,10613,25987,CR-10613,0,50,1015,      ,1
25987,SRCW,10613,25987,CR-10613,0,50,1015,      ,1
27369,SRCW,10723,27369,CR-10723,0,30,1015,      ,1
27369,SRCW,10723,27369,CR-10723,0,30,1015,      ,1
30078,TFAB,10964,30078,CR-10964,0,30,1025,      ,1
30078,TFAB,10964,30078,CR-10964,0,30,1025,      ,1
30615,TFAB,10027,30615,CR-10027,0,10,1025,      ,21405
30615,TFAB,10027,30615,CR-10027,0,10,1025,      ,21405
31505,SRCW,10067,31505,CR-10067,0,50,1015,      ,100169
31505,SRCW,10067,31505,CR-10067,0,50,1015,      ,100169
32957,ACCE,10194,32957,CR-10194,0,50,1035,      ,1
32957,ACCE,10194,32957,CR-10194,0,50,1035,      ,1
35261,TFAB,10384,35261,CR-10384,0,30,1025,      ,24433
35261,TFAB,10384,35261,CR-10384,0,30,1025,      ,24433
38771,TFAB,10795,38771,CR-10795,0,10,1025,      ,20534
38771,TFAB,10795,38771,CR-10795,0,10,1025,      ,20534
39191,TMTG,10872,39191,CR-10872,0,50,1030,      ,20196
39191,TMTG,10872,39191,CR-10872,0,50,1030,      ,20196
60114,AFAB,10111,60114,CR-10111,0,50,1050,      ,1
60114,AFAB,10111,60114,CR-10111,0,50,1050,      ,1
239772,ATVW,10934,239772,CR-10934,0,50,1040,      ,0
239772,ATVW,10934,239772,CR-10934,0,50,1040,      ,0
915373,MKTG,10098,915373,CR-10098,0,50,5020,      ,32602
915373,MKTG,10098,915373,CR-10098,0,50,5020,      ,32602
25988,SRCW,10614,25988,CR-10614,0,50,1015,      ,1
25988,SRCW,10614,25988,CR-10614,0,50,1015,      ,1
31506,SRCW,10068,31506,CR-10068,0,10,1015,      ,100169
31506,SRCW,10068,31506,CR-10068,0,10,1015,      ,100169
32959,ACCE,10195,32959,CR-10195,0,50,1035,      ,1
32959,ACCE,10195,32959,CR-10195,0,50,1035,      ,1
34141,TMTG,10247,34141,CR-10247,0,50,1030,      ,1
34141,TMTG,10247,34141,CR-10247,0,50,1030,      ,1
37014,SRCW,10492,37014,CR-10492,0,10,1015,      ,22780
37014,SRCW,10492,37014,CR-10492,0,10,1015,      ,22780
38394,ACCE,10727,38394,CR-10727,0,50,1035,      ,24900
38394,ACCE,10727,38394,CR-10727,0,50,1035,      ,24900
38772,ACCE,10796,38772,CR-10796,0,50,1035,      ,1
38772,ACCE,10796,38772,CR-10796,0,50,1035,      ,1
61619,SRCW,10334,61619,CR-10334,0,50,1015,      ,1
61619,SRCW,10334,61619,CR-10334,0,50,1015,      ,1
65167,AFAB,10856,65167,CR-10856,0,50,1050,      ,0
65167,AFAB,10856,65167,CR-10856,0,50,1050,      ,0
239782,ATVW,10935,239782,CR-10935,0,50,1040,      ,0
239782,ATVW,10935,239782,CR-10935,0,50,1040,      ,0
40640,MKTG,10985,40640,CR-10985,0,50,5020,      ,38733
40640,MKTG,10985,40640,CR-10985,0,50,5020,      ,38733
915374,MKTG,10099,915374,CR-10099,0,50,5020,      ,32602
915374,MKTG,10099,915374,CR-10099,0,50,5020,      ,32602
29277,SHUB,10885,29277,PC-10885,0,50,1055,      ,1
29277,SHUB,10885,29277,PC-10885,0,50,1055,      ,1
27372,SRCW,10724,27372,CR-10724,0,30,1015,      ,1
27372,SRCW,10724,27372,CR-10724,0,30,1015,      ,1
35263,TFAB,10385,35263,CR-10385,0,30,1025,      ,1
35263,TFAB,10385,35263,CR-10385,0,30,1025,      ,1
37017,TMTG,10493,37017,CR-10493,0,50,1030,      ,1
37017,TMTG,10493,37017,CR-10493,0,50,1030,      ,1
39546,AXLE,10947,39546,CR-10947,0,50,1010,      ,1
39546,AXLE,10947,39546,CR-10947,0,50,1010,      ,1
61620,SRCW,10335,61620,CR-10335,0,50,1015,      ,1
61620,SRCW,10335,61620,CR-10335,0,50,1015,      ,1
62055,ATVW,10419,62055,CR-10419,0,50,1040,      ,0
62055,ATVW,10419,62055,CR-10419,0,50,1040,      ,0
63325,TMTG,10644,63325,CR-10644,0,50,1030,      ,20196
63325,TMTG,10644,63325,CR-10644,0,50,1030,      ,20196
265012,SRCW,10936,265012,CR-10936,0,50,1015,      ,1
265012,SRCW,10936,265012,CR-10936,0,50,1015,      ,1
915375,MKTG,10100,915375,CR-10100,0,50,5020,      ,32602
915375,MKTG,10100,915375,CR-10100,0,50,5020,      ,32602
29278,SHUB,10886,29278,PC-10886,0,50,1055,      ,1
29278,SHUB,10886,29278,PC-10886,0,50,1055,      ,1
6341,SRCW,10079,6341,CR-10079,0,50,1015,      ,1
6341,SRCW,10079,6341,CR-10079,0,50,1015,      ,1
26006,SRCW,10615,26006,CR-10615,0,10,1015,      ,100242
26006,SRCW,10615,26006,CR-10615,0,10,1015,      ,100242
27373,SRCW,10725,27373,CR-10725,0,30,1015,      ,1
27373,SRCW,10725,27373,CR-10725,0,30,1015,      ,1
28115,SRCW,10786,28115,CR-10786,0,30,1015,      ,1
28115,SRCW,10786,28115,CR-10786,0,30,1015,      ,1
28938,ATVW,10849,28938,CR-10849,0,50,1040,      ,1
28938,ATVW,10849,28938,CR-10849,0,50,1040,      ,1
37018,TMTG,10494,37018,CR-10494,0,50,1030,      ,1
37018,TMTG,10494,37018,CR-10494,0,50,1030,      ,1
38397,ACCE,10728,38397,CR-10728,0,50,1035,      ,36183
38397,ACCE,10728,38397,CR-10728,0,50,1035,      ,36183
39198,SUZU,10873,39198,CR-10873,0,50,1075,      ,1
39198,SUZU,10873,39198,CR-10873,0,50,1075,      ,1
39547,AXLE,10948,39547,CR-10948,0,50,1010,      ,1
39547,AXLE,10948,39547,CR-10948,0,50,1010,      ,1
60117,AFAB,10112,60117,CR-10112,0,50,1050,      ,1
60117,AFAB,10112,60117,CR-10112,0,50,1050,      ,1
65169,AFAB,10857,65169,CR-10857,0,50,1050,      ,0
65169,AFAB,10857,65169,CR-10857,0,50,1050,      ,0
915376,MKTG,10101,915376,CR-10101,0,50,5020,      ,32602
915376,MKTG,10101,915376,CR-10101,0,50,5020,      ,32602
29279,SHUB,10887,29279,PC-10887,0,50,1055,      ,1
29279,SHUB,10887,29279,PC-10887,0,50,1055,      ,1
35009,SHUB,10347,35009,PC-10347,0,50,1055,      ,1
35009,SHUB,10347,35009,PC-10347,0,50,1055,      ,1
6347,SRCW,10080,6347,CR-10080,0,10,1015,      ,20169
6347,SRCW,10080,6347,CR-10080,0,10,1015,      ,20169
27374,SMWN,10726,27374,CR-10726,0,10,1045,      ,20383
27374,SMWN,10726,27374,CR-10726,0,10,1045,      ,20383
34213,THUB,10248,34213,CR-10248,0,50,1005,      ,1
34213,THUB,10248,34213,CR-10248,0,50,1005,      ,1
35265,TFAB,10386,35265,CR-10386,0,30,1025,      ,1
35265,TFAB,10386,35265,CR-10386,0,30,1025,      ,1
37488,SMWN,10573,37488,CR-10573,0,10,1045,      ,100091
37488,SMWN,10573,37488,CR-10573,0,10,1045,      ,100091
265022,SRCW,10937,265022,CR-10937,0,50,1015,      ,1
265022,SRCW,10937,265022,CR-10937,0,50,1015,      ,1
35010,SHUB,10348,35010,PC-10348,0,50,1055,      ,1
35010,SHUB,10348,35010,PC-10348,0,50,1055,      ,1
23667,SRCW,10515,23667,CR-10515,0,50,1015,      ,1
23667,SRCW,10515,23667,CR-10515,0,50,1015,      ,1
27376,SRCW,10727,27376,CR-10727,0,30,1015,      ,1
27376,SRCW,10727,27376,CR-10727,0,30,1015,      ,1
32963,ACCE,10196,32963,CR-10196,0,50,1035,      ,1
32963,ACCE,10196,32963,CR-10196,0,50,1035,      ,1
37489,SRCW,10574,37489,CR-10574,0,10,1015,      ,22780
37489,SRCW,10574,37489,CR-10574,0,10,1015,      ,22780
62058,SRCW,10420,62058,CR-10420,0,50,1015,      ,1
62058,SRCW,10420,62058,CR-10420,0,50,1015,      ,1
63024,TFAB,10581,63024,CR-10581,0,10,1025,      ,1
63024,TFAB,10581,63024,CR-10581,0,10,1025,      ,1
63722,AXLE,10692,63722,CR-10692,25000000,10,1010,      ,33097
63722,AXLE,10692,63722,CR-10692,25000000,10,1010,      ,33097
65171,AFAB,10858,65171,CR-10858,0,50,1050,      ,0
65171,AFAB,10858,65171,CR-10858,0,50,1050,      ,0
265032,SRCW,10938,265032,CR-10938,0,50,1015,      ,1
265032,SRCW,10938,265032,CR-10938,0,50,1015,      ,1
35011,SHUB,10349,35011,PC-10349,0,50,1055,      ,1
35011,SHUB,10349,35011,PC-10349,0,50,1055,      ,1
11062,TFAB,10176,11062,CR-10176,0,30,1025,      ,100111
11062,TFAB,10176,11062,CR-10176,0,30,1025,      ,100111
13521,SMWN,10217,13521,CR-10217,0,10,1045,      ,100071
13521,SMWN,10217,13521,CR-10217,0,10,1045,      ,100071
23671,SRCW,10516,23671,CR-10516,0,50,1015,      ,20726
23671,SRCW,10516,23671,CR-10516,0,50,1015,      ,20726
26794,SMWN,10694,26794,CR-10694,0,10,1045,      ,22134
26794,SMWN,10694,26794,CR-10694,0,10,1045,      ,22134
30090,TMTG,10965,30090,CR-10965,0,50,1030,      ,1
30090,TMTG,10965,30090,CR-10965,0,50,1030,      ,1
31513,SRCW,10069,31513,CR-10069,0,50,1015,      ,100124
31513,SRCW,10069,31513,CR-10069,0,50,1015,      ,100124
34735,ACCE,10305,34735,CR-10305,0,50,1035,      ,1
34735,ACCE,10305,34735,CR-10305,0,50,1035,      ,1
35267,TFAB,10387,35267,CR-10387,0,30,1025,      ,1
