DummyField,BudgetInput2,BudgetYear,BudgetPeriod,Type,Budget Amount,Actual Amount,BudKey,BudgetInput
1,6131,2022,11,Budget,66507.75,0,10024022,66507.75
1,6133,2022,11,Budget,71771.46,0,10008602,71771.46
1,6134,2022,11,Budget,73580.36,0,10027381,73580.36
1,6137,2022,11,Budget,81970.7,0,10008381,81970.7
1,6139,2022,11,Budget,100305.07,0,10023275,100305.07
1,6140,2022,11,Budget,105141.9,0,10017638,105141.9
1,6142,2022,11,Budget,110930.7,0,10025291,110930.7
1,6143,2022,11,Budget,111038.71,0,10024270,111038.71
1,6145,2022,11,Budget,117886.36,0,10025238,117886.36
1,6146,2022,11,Budget,119816.44,0,10020663,119816.44
1,6149,2022,11,Budget,167588.71,0,10024999,167588.71
1,6151,2022,11,Budget,182192.22,0,10010935,182192.22
1,6153,2022,11,Budget,354735.07,0,10023471,354735.07
1,6156,2022,11,Budget,1091727.36,0,10025039,1091727.36
1,6158,2022,11,Actual,0,0,10025251,0
1,6160,2022,11,Actual,0,0,10009623,0
1,6161,2022,11,Actual,0,0,10021223,0
1,6162,2022,11,Actual,0,0,10024999,0
1,6165,2022,11,Actual,0,0,10012425,0
1,6169,2022,11,Actual,0,29159.6,10027381,0
1,6171,2022,11,Actual,0,314224.61,10026299,0
1,6175,2022,11,Actual,0,164.01,10013238,0
1,6176,2022,11,Actual,0,12021.23,10019150,0
1,6178,2022,11,Actual,0,489609.63,10017638,0
1,6179,2022,11,Actual,0,55775.78,10023489,0
1,6184,2022,11,Actual,0,274.19,10010974,0
1,6185,2022,11,Actual,0,26718.27,10020915,0
1,6187,2022,11,Actual,0,20108.56,10025238,0
1,6192,2022,11,Actual,0,51442.28,10024022,0
1,6193,2022,11,Actual,0,130.75,10025814,0
1,6194,2022,11,Actual,0,5825.24,10020192,0
1,6195,2022,11,Actual,0,844.23,10027053,0
1,6196,2022,11,Actual,0,7204.15,10027572,0
1,6197,2022,11,Actual,0,37878.64,10009907,0
1,6200,2022,11,Actual,0,1113,10022490,0
1,6201,2022,11,Actual,0,6818.49,10016549,0
1,6208,2022,11,Actual,0,46680.44,10005006,0
1,6210,2022,11,Actual,0,36746.41,10021936,0
1,6212,2022,11,Actual,0,36.47,10000455,0
1,6215,2022,11,Actual,0,6184.17,10020639,0
1,6218,2022,11,Actual,0,2408.07,10026522,0
1,6220,2022,11,Actual,0,3016.43,10027575,0
1,6222,2022,11,Actual,0,3977.14,10019617,0
1,6224,2022,11,Actual,0,20911.31,10009672,0
1,6227,2022,11,Actual,0,5164.83,10018885,0
1,6228,2022,11,Actual,0,6345.34,10025284,0
1,6230,2022,11,Actual,0,54329.24,10014779,0
1,6231,2022,11,Actual,0,44228.39,10000472,0
1,6233,2022,11,Actual,0,12729.9,10000460,0
1,6234,2022,11,Actual,0,25522.56,10002240,0
1,6235,2022,11,Actual,0,239252.73,10023471,0
1,6236,2022,11,Actual,0,13018.91,10025037,0
1,6239,2022,11,Actual,0,12315.13,10027356,0
1,6240,2022,11,Actual,0,8879.42,10014810,0
1,6241,2022,11,Actual,0,16357.32,10016784,0
1,6242,2022,11,Actual,0,25612.84,10008593,0
1,6244,2022,11,Actual,0,-525.63,10025302,0
1,6246,2022,11,Actual,0,5122.56,10023241,0
1,6247,2022,11,Actual,0,8786.48,10000466,0
1,6252,2022,11,Actual,0,10086.11,10025778,0
1,6253,2022,11,Actual,0,15721.82,10019942,0
1,6255,2022,11,Actual,0,5328.62,10013188,0
1,6256,2022,11,Actual,0,245445.41,10010935,0
1,6257,2022,11,Actual,0,37294.84,10009654,0
1,6258,2022,11,Actual,0,77151.55,10020663,0
1,6260,2022,11,Actual,0,13089.19,10020909,0
1,6261,2022,11,Actual,0,2505.36,10026581,0
1,6262,2022,11,Actual,0,48079.75,10021203,0
1,6263,2022,11,Actual,0,489434.11,10025039,0
1,6264,2022,11,Actual,0,241902.56,10024270,0
1,6265,2022,11,Actual,0,396.94,10006093,0
1,6266,2022,11,Actual,0,5835.93,10024248,0
1,6269,2022,11,Actual,0,99524.84,10025291,0
1,6275,2022,11,Actual,0,3300.64,10020927,0
1,6276,2022,11,Actual,0,28846.02,10024010,0
1,6278,2022,11,Actual,0,8168.94,10002765,0
1,6279,2022,11,Actual,0,30173.74,10025269,0
1,6280,2022,11,Actual,0,30465.75,10025287,0
1,6281,2022,11,Actual,0,27024.06,10017576,0
1,6283,2022,11,Actual,0,38506.7,10015275,0
1,6286,2022,11,Actual,0,2216.25,10020388,0
1,6287,2022,11,Actual,0,36287.2,10006805,0
1,6288,2022,11,Actual,0,43405.88,10027348,0
1,6289,2022,11,Actual,0,11673.46,10008893,0
1,6292,2022,11,Actual,0,66243.99,10021459,0
1,6294,2022,11,Actual,0,86234.95,10023275,0
1,6298,2022,11,Actual,0,3445.56,10019388,0
1,6299,2022,11,Actual,0,1132.4,10025296,0
1,6300,2022,11,Actual,0,986.82,10018890,0
1,6301,2022,11,Actual,0,5798.85,10020445,0
1,6302,2022,11,Actual,0,18036.9,10021911,0
1,6303,2022,11,Actual,0,15058.58,10025515,0
1,6305,2022,11,Actual,0,10569.16,10025248,0
1,6306,2022,11,Actual,0,198.04,10019909,0
1,6309,2022,11,Actual,0,139.48,10009657,0
1,6310,2022,11,Actual,0,4208.95,10013252,0
1,6311,2022,11,Actual,0,85147.47,10002244,0
1,6312,2022,11,Actual,0,4033.72,10022750,0
1,6313,2022,11,Actual,0,2850.02,10011981,0
1,6314,2022,11,Actual,0,9083.85,10026078,0
1,6316,2022,11,Actual,0,45225.9,10020184,0
1,6317,2022,11,Actual,0,13689.6,10025300,0
1,6318,2022,11,Actual,0,584.32,10025791,0
1,6319,2022,11,Actual,0,1343.62,10010717,0
1,6321,2022,11,Actual,0,119.23,10011923,0
1,6322,2022,11,Actual,0,273.38,10002709,0
1,6325,2022,11,Actual,0,17317.09,10009643,0
1,6326,2022,11,Actual,0,14834.18,10025247,0
1,6327,2022,11,Actual,0,17691.15,10021668,0
1,6331,2022,11,Actual,0,17985.24,10024246,0
1,6333,2022,11,Actual,0,6157.22,10027583,0
1,6334,2022,11,Actual,0,496.79,10002506,0
1,6336,2022,11,Actual,0,37.07,10007121,0
1,6342,2022,11,Actual,0,5922.51,10015030,0
1,6343,2022,11,Actual,0,9083.68,10019682,0
1,6344,2022,11,Actual,0,59.93,10014495,0
1,6345,2022,11,Actual,0,1301.54,10010970,0
1,6348,2022,11,Actual,0,2496.13,10008602,0
1,6349,2022,11,Actual,0,162.47,10024541,0
1,6352,2022,11,Actual,0,63360.03,10025062,0
1,6354,2022,11,Actual,0,10373.63,10019678,0
1,6357,2022,11,Actual,0,7006.25,10007123,0
1,6358,2022,11,Actual,0,301.04,10020390,0
1,6360,2022,11,Actual,0,217.05,10018871,0
1,6362,2022,11,Actual,0,3150.04,10025771,0
1,6363,2022,11,Actual,0,1098.22,10026606,0
1,6364,2022,11,Actual,0,2584.35,10021179,0
1,6365,2022,11,Actual,0,917.82,10019400,0
1,6367,2022,11,Actual,0,4514.46,10022764,0
1,6369,2022,11,Actual,0,24319.05,10026291,0
1,6370,2022,11,Actual,0,2406.31,10025252,0
1,6371,2022,11,Actual,0,139.17,10000474,0
1,6372,2022,11,Actual,0,111.4,10023003,0
1,6373,2022,11,Actual,0,67532.25,10021222,0
1,6377,2022,11,Actual,0,1182.87,10002746,0
1,6379,2022,11,Actual,0,3564.56,10023538,0
1,6388,2022,11,Actual,0,1459.59,10022456,0
1,6389,2022,11,Actual,0,330.52,10024550,0
1,6390,2022,11,Actual,0,2074.97,10018580,0
1,6392,2022,11,Actual,0,885.43,10022470,0
1,6393,2022,11,Actual,0,724,10020446,0
1,6394,2022,11,Actual,0,3522.52,10023760,0
1,6395,2022,11,Actual,0,11632.35,10021139,0
1,6396,2022,11,Actual,0,152.08,10024499,0
1,6398,2022,11,Actual,0,1872.22,10017072,0
1,6404,2022,11,Actual,0,10624.18,10025758,0
1,6405,2022,11,Actual,0,4913.36,10019900,0
1,6407,2022,11,Actual,0,1401.98,10008381,0
1,6409,2022,11,Actual,0,18.31,10016303,0
1,6410,2022,11,Actual,0,267.21,10026055,0
1,6411,2022,11,Actual,0,920.84,10007566,0
1,6412,2022,11,Actual,0,583.29,10008134,0
1,6417,2022,11,Actual,0,44135.84,10019664,0
1,6422,2022,11,Actual,0,882.36,10015793,0
1,6423,2022,11,Actual,0,-366.78,10018867,0
1,6424,2022,11,Actual,0,854.69,10024725,0
1,6425,2022,11,Actual,0,881.95,10025305,0
1,6426,2022,11,Actual,0,180.73,10021185,0
1,6427,2022,11,Actual,0,129.08,10007577,0
1,6429,2022,11,Actual,0,156.77,10009660,0
1,6430,2022,11,Actual,0,5054.24,10017553,0
1,6431,2022,11,Actual,0,28.07,10012422,0
1,6433,2022,11,Actual,0,295.24,10025264,0
1,6434,2022,11,Actual,0,1193.01,10016564,0
1,6435,2022,11,Actual,0,3.42,10000473,0
1,6436,2022,11,Actual,0,1732.83,10017314,0
1,6437,2022,11,Actual,0,650.17,10025036,0
1,6438,2022,11,Actual,0,1388.2,10009356,0
1,6439,2022,11,Actual,0,162.93,10019105,0
1,6441,2022,11,Actual,0,1630.4,10010698,0
1,6442,2022,11,Actual,0,2750.01,10018665,0
1,6446,2022,11,Actual,0,172.27,10009156,0
1,6448,2022,11,Actual,0,22.19,10021184,0
1,6449,2022,11,Actual,0,8276.14,10020962,0
1,6451,2022,11,Actual,0,121.78,10023516,0
1,6453,2022,11,Actual,0,81.24,10025038,0
1,6455,2022,11,Actual,0,825.55,10021986,0
1,6457,2022,12,Budget,-8552.67,0,10017638,-8552.67
1,6461,2022,12,Budget,-928.8,0,10023513,-928.8
1,6462,2022,12,Budget,-557.56,0,10024743,-557.56
1,6464,2022,12,Budget,-290.94,0,10018871,-290.94
1,6466,2022,12,Budget,3.18,0,10013472,3.18
1,6467,2022,12,Budget,7.64,0,10012422,7.64
1,6468,2022,12,Budget,13.41,0,10025791,13.41
1,6470,2022,12,Budget,26.42,0,10015030,26.42
1,6472,2022,12,Budget,35.44,0,10020962,35.44
1,6473,2022,12,Budget,42.3,0,10027348,42.3
1,6474,2022,12,Budget,52.44,0,10007120,52.44
1,6477,2022,12,Budget,68.58,0,10025038,68.58
1,6479,2022,12,Budget,77.26,0,10018628,77.26
1,6480,2022,12,Budget,80.55,0,10009654,80.55
1,6483,2022,12,Budget,124.45,0,10013252,124.45
1,6484,2022,12,Budget,124.59,0,10025250,124.59
1,6485,2022,12,Budget,136.72,0,10009657,136.72
1,6486,2022,12,Budget,154.07,0,10007564,154.07
1,6487,2022,12,Budget,164.42,0,10025771,164.42
1,6489,2022,12,Budget,193.1,0,10025021,193.1
1,6490,2022,12,Budget,206.95,0,10023759,206.95
1,6491,2022,12,Budget,211.29,0,10019909,211.29
1,6492,2022,12,Budget,217.15,0,10009642,217.15
1,6494,2022,12,Budget,226.99,0,10024499,226.99
1,6496,2022,12,Budget,241.7,0,10020192,241.7
1,6499,2022,12,Budget,267.42,0,10014810,267.42
1,6500,2022,12,Budget,322.35,0,10027053,322.35
1,6503,2022,12,Budget,350.85,0,10018890,350.85
1,6505,2022,12,Budget,386.54,0,10023516,386.54
1,6508,2022,12,Budget,414.56,0,10013232,414.56
1,6510,2022,12,Budget,424.99,0,10009156,424.99
1,6512,2022,12,Budget,435.22,0,10025495,435.22
1,6513,2022,12,Budget,438.36,0,10010974,438.36
1,6514,2022,12,Budget,438.62,0,10017314,438.62
1,6515,2022,12,Budget,486.11,0,10026078,486.11
1,6516,2022,12,Budget,502.84,0,10009662,502.84
1,6519,2022,12,Budget,545,0,10023003,545
1,6520,2022,12,Budget,547.2,0,10011923,547.2
1,6521,2022,12,Budget,586.85,0,10000472,586.85
1,6523,2022,12,Budget,613.43,0,10013765,613.43
1,6524,2022,12,Budget,619.29,0,10006093,619.29
1,6527,2022,12,Budget,654.89,0,10020388,654.89
1,6531,2022,12,Budget,753.85,0,10012226,753.85
1,6532,2022,12,Budget,776.37,0,10026581,776.37
1,6533,2022,12,Budget,804.84,0,10010698,804.84
1,6537,2022,12,Budget,921.22,0,10025251,921.22
1,6539,2022,12,Budget,973.2,0,10025583,973.2
1,6540,2022,12,Budget,1034.15,0,10020927,1034.15
1,6542,2022,12,Budget,1057.17,0,10023760,1057.17
1,6544,2022,12,Budget,1117.36,0,10018867,1117.36
1,6545,2022,12,Budget,1174.61,0,10018623,1174.61
1,6546,2022,12,Budget,1219.43,0,10000458,1219.43
1,6548,2022,12,Budget,1343.5,0,10021470,1343.5
1,6549,2022,12,Budget,1353.79,0,10021986,1353.79
1,6550,2022,12,Budget,1413.67,0,10025252,1413.67
1,6551,2022,12,Budget,1438.65,0,10025515,1438.65
1,6555,2022,12,Budget,1538.7,0,10025249,1538.7
1,6556,2022,12,Budget,1543.35,0,10007566,1543.35
1,6557,2022,12,Budget,1622.54,0,10025814,1622.54
1,6559,2022,12,Budget,1678.22,0,10025300,1678.22
1,6562,2022,12,Budget,2055.9,0,10021179,2055.9
1,6564,2022,12,Budget,2105.61,0,10018665,2105.61
1,6566,2022,12,Budget,2141.63,0,10010970,2141.63
1,6569,2022,12,Budget,2375.73,0,10024248,2375.73
1,6570,2022,12,Budget,2525.38,0,10025302,2525.38
1,6571,2022,12,Budget,2573.48,0,10021175,2573.48
1,6573,2022,12,Budget,2835.24,0,10027572,2835.24
1,6574,2022,12,Budget,2879.19,0,10019617,2879.19
1,6575,2022,12,Budget,3067.64,0,10025287,3067.64
1,6576,2022,12,Budget,3182.19,0,10017072,3182.19
1,6577,2022,12,Budget,3247.2,0,10025305,3247.2
1,6579,2022,12,Budget,3363.6,0,10026055,3363.6
1,6580,2022,12,Budget,3405.19,0,10020390,3405.19
1,6581,2022,12,Budget,3420.02,0,10025037,3420.02
1,6582,2022,12,Budget,3518.55,0,10022490,3518.55
1,6583,2022,12,Budget,3603.01,0,10002746,3603.01
1,6584,2022,12,Budget,3646.04,0,10022725,3646.04
1,6590,2022,12,Budget,4025.3,0,10020445,4025.3
1,6593,2022,12,Budget,4160.54,0,10025284,4160.54
1,6595,2022,12,Budget,4449.75,0,10019388,4449.75
1,6596,2022,12,Budget,4786.2,0,10017828,4786.2
1,6599,2022,12,Budget,5076.67,0,10016549,5076.67
1,6600,2022,12,Budget,5088.87,0,10002240,5088.87
1,6601,2022,12,Budget,5111,0,10021223,5111
1,6603,2022,12,Budget,5442.86,0,10009660,5442.86
1,6604,2022,12,Budget,5446.76,0,10015793,5446.76
1,6607,2022,12,Budget,5651.14,0,10009643,5651.14
1,6608,2022,12,Budget,5962.86,0,10025285,5962.86
1,6609,2022,12,Budget,6062,0,10013188,6062
1,6610,2022,12,Budget,6366.88,0,10022750,6366.88
1,6613,2022,12,Budget,7056.57,0,10002709,7056.57
1,6616,2022,12,Budget,7265.46,0,10025269,7265.46
1,6619,2022,12,Budget,7368.06,0,10008134,7368.06
1,6622,2022,12,Budget,7807.05,0,10027356,7807.05
1,6623,2022,12,Budget,7885.75,0,10020909,7885.75
1,6625,2022,12,Budget,9226.41,0,10011198,9226.41
1,6626,2022,12,Budget,9711.61,0,10021911,9711.61
1,6627,2022,12,Budget,9781.84,0,10002765,9781.84
1,6629,2022,12,Budget,9838.53,0,10025248,9838.53
1,6630,2022,12,Budget,9901.45,0,10016784,9901.45
1,6632,2022,12,Budget,10008.57,0,10000466,10008.57
1,6633,2022,12,Budget,10570.56,0,10023241,10570.56
1,6635,2022,12,Budget,10886.15,0,10027583,10886.15
1,6640,2022,12,Budget,12276.88,0,10021139,12276.88
1,6641,2022,12,Budget,12605.67,0,10025758,12605.67
1,6642,2022,12,Budget,12914.55,0,10017576,12914.55
1,6645,2022,12,Budget,13366.49,0,10020639,13366.49
1,6647,2022,12,Budget,13636.6,0,10024022,13636.6
1,6652,2022,12,Budget,15941.37,0,10018885,15941.37
1,6656,2022,12,Budget,16599.14,0,10025296,16599.14
1,6658,2022,12,Budget,17311.66,0,10009907,17311.66
1,6659,2022,12,Budget,17358.32,0,10019150,17358.32
1,6660,2022,12,Budget,17523.72,0,10014779,17523.72
1,6661,2022,12,Budget,17922.73,0,10017585,17922.73
1,6662,2022,12,Budget,18523.97,0,10009672,18523.97
1,6663,2022,12,Budget,18548.42,0,10025062,18548.42
1,6664,2022,12,Budget,20534.42,0,10024010,20534.42
1,6666,2022,12,Budget,20911.25,0,10019664,20911.25
1,6667,2022,12,Budget,21064.95,0,10021936,21064.95
1,6670,2022,12,Budget,22930.5,0,10024246,22930.5
1,6671,2022,12,Budget,23535.47,0,10007123,23535.47
1,6673,2022,12,Budget,24842.94,0,10019682,24842.94
1,6674,2022,12,Budget,24934.92,0,10023489,24934.92
1,6675,2022,12,Budget,26207.55,0,10008593,26207.55
1,6676,2022,12,Budget,26238.87,0,10025919,26238.87
1,6677,2022,12,Budget,27492.12,0,10025238,27492.12
1,6678,2022,12,Budget,31366.37,0,10021203,31366.37
1,6680,2022,12,Budget,33199.58,0,10005006,33199.58
1,6681,2022,12,Budget,33817.82,0,10000460,33817.82
1,6682,2022,12,Budget,33946.09,0,10008381,33946.09
1,6683,2022,12,Budget,34384.31,0,10015275,34384.31
1,6684,2022,12,Budget,35088.06,0,10024725,35088.06
1,6686,2022,12,Budget,36929.92,0,10019109,36929.92
1,6687,2022,12,Budget,37157.12,0,10025778,37157.12
1,6688,2022,12,Budget,43002.59,0,10026299,43002.59
1,6691,2022,12,Budget,48887.72,0,10021459,48887.72
1,6692,2022,12,Budget,49724.82,0,10023275,49724.82
1,6694,2022,12,Budget,51440.18,0,10026522,51440.18
1,6695,2022,12,Budget,53596.29,0,10009679,53596.29
1,6699,2022,12,Budget,87161.11,0,10025291,87161.11
1,6700,2022,12,Budget,88187.87,0,10027381,88187.87
1,6701,2022,12,Budget,90720.34,0,10026291,90720.34
1,6702,2022,12,Budget,103840.48,0,10017553,103840.48
1,6707,2022,12,Budget,161337.63,0,10023471,161337.63
1,6708,2022,12,Budget,162373.99,0,10020915,162373.99
1,6709,2022,12,Budget,171106.72,0,10010935,171106.72
1,6711,2022,12,Budget,216079.82,0,10021222,216079.82
1,6712,2022,12,Budget,216842.2,0,10024270,216842.2
1,6713,2022,12,Budget,235756.69,0,10019678,235756.69
1,6714,2022,12,Budget,236884.3,0,10025552,236884.3
1,6715,2022,12,Budget,250675.4,0,10019942,250675.4
1,6716,2022,12,Budget,278197.98,0,10024999,278197.98
1,6717,2022,12,Budget,303938.45,0,10020663,303938.45
1,6718,2022,12,Budget,450645.45,0,10025039,450645.45
1,6723,2022,12,Actual,0,0,10012715,0
1,6724,2022,12,Actual,0,0,10021977,0
1,6725,2022,12,Actual,0,0,10026336,0
1,6726,2022,12,Actual,0,0,10015495,0
1,6727,2022,12,Actual,0,0,10023715,0
1,6728,2022,12,Actual,0,0,10023221,0
1,6729,2022,12,Actual,0,0,10025025,0
1,6730,2022,12,Actual,0,0,10011734,0
1,6731,2022,12,Actual,0,0,10018644,0
1,6732,2022,12,Actual,0,0,10020684,0
1,6735,2022,12,Actual,0,0,10010974,0
1,6736,2022,12,Actual,0,0,10016588,0
1,6737,2022,12,Actual,0,0,10020914,0
1,6738,2022,12,Actual,0,0,10007564,0
1,6740,2022,12,Actual,0,0,10017036,0
1,6741,2022,12,Actual,0,0,10025495,0
1,6742,2022,12,Actual,0,0,10016807,0
1,6743,2022,12,Actual,0,0,10010914,0
1,6744,2022,12,Actual,0,0,10010886,0
1,6745,2022,12,Actual,0,0,10006862,0
1,6746,2022,12,Actual,0,0,10010912,0
1,6747,2022,12,Actual,0,0,10019897,0
1,6748,2022,12,Actual,0,0,10024999,0
1,6750,2022,12,Actual,0,0,10006805,0
1,6755,2022,12,Actual,0,8014.06,10009356,0
1,6758,2022,12,Actual,0,2115.87,10020388,0
1,6759,2022,12,Actual,0,171303.02,10010935,0
1,6761,2022,12,Actual,0,15883.43,10019678,0
1,6764,2022,12,Actual,0,5155.73,10008593,0
1,6766,2022,12,Actual,0,28909.39,10025269,0
1,6769,2022,12,Actual,0,210928.97,10021222,0
1,6771,2022,12,Actual,0,28411.22,10017638,0
1,6774,2022,12,Actual,0,10159.66,10016784,0
1,6776,2022,12,Actual,0,39350.79,10025515,0
1,6777,2022,12,Actual,0,600.53,10006093,0
1,6780,2022,12,Actual,0,28993.48,10021203,0
1,6781,2022,12,Actual,0,11575.09,10008134,0
1,6782,2022,12,Actual,0,130397.62,10026299,0
1,6783,2022,12,Actual,0,8959.93,10020927,0
1,6784,2022,12,Actual,0,19503.9,10007123,0
1,6787,2022,12,Actual,0,25024.02,10025778,0
1,6788,2022,12,Actual,0,102069.07,10019942,0
1,6789,2022,12,Actual,0,1129.43,10026581,0
1,6790,2022,12,Actual,0,11911.29,10027572,0
1,6791,2022,12,Actual,0,530.7,10021184,0
1,6794,2022,12,Actual,0,7791.77,10017576,0
1,6795,2022,12,Actual,0,10.1,10025038,0
1,6797,2022,12,Actual,0,700.75,10022750,0
1,6798,2022,12,Actual,0,17460.14,10024022,0
1,6800,2022,12,Actual,0,18055.45,10020915,0
1,6805,2022,12,Actual,0,192778.13,10023471,0
1,6807,2022,12,Actual,0,20210.48,10024010,0
1,6809,2022,12,Actual,0,860.99,10025249,0
1,6810,2022,12,Actual,0,8966.72,10008893,0
1,6812,2022,12,Actual,0,34657.2,10026291,0
1,6814,2022,12,Actual,0,7123.7,10020639,0
1,6815,2022,12,Actual,0,29134.61,10019150,0
1,6817,2022,12,Actual,0,3441.64,10023538,0
1,6818,2022,12,Actual,0,56346.35,10025238,0
1,6819,2022,12,Actual,0,1189.85,10019880,0
1,6820,2022,12,Actual,0,2062.85,10019388,0
1,6821,2022,12,Actual,0,3877.82,10020962,0
1,6826,2022,12,Actual,0,1793.77,10019617,0
1,6827,2022,12,Actual,0,21677.06,10027381,0
1,6828,2022,12,Actual,0,682.02,10007566,0
1,6829,2022,12,Actual,0,15072.76,10025037,0
1,6831,2022,12,Actual,0,15011.98,10020445,0
1,6832,2022,12,Actual,0,19064,10005006,0
1,6833,2022,12,Actual,0,51.65,10007121,0
1,6834,2022,12,Actual,0,2951.87,10002746,0
1,6835,2022,12,Actual,0,28.31,10020390,0
1,6837,2022,12,Actual,0,39993.3,10024725,0
1,6840,2022,12,Actual,0,10269.11,10016549,0
1,6841,2022,12,Actual,0,1386.83,10027348,0
1,6845,2022,12,Actual,0,10278.71,10025287,0
1,6846,2022,12,Actual,0,26.86,10025791,0
1,6848,2022,12,Actual,0,258.96,10022490,0
1,6852,2022,12,Actual,0,756.49,10024499,0
1,6853,2022,12,Actual,0,15907.77,10023489,0
1,6854,2022,12,Actual,0,114.11,10018628,0
1,6856,2022,12,Actual,0,21590.74,10021936,0
1,6857,2022,12,Actual,0,108.94,10024541,0
1,6858,2022,12,Actual,0,47.65,10000460,0
1,6859,2022,12,Actual,0,18410.12,10024246,0
1,6860,2022,12,Actual,0,56.49,10018665,0
1,6861,2022,12,Actual,0,1466.21,10022456,0
1,6862,2022,12,Actual,0,5635.46,10009642,0
1,6864,2022,12,Actual,0,28026.95,10008381,0
1,6869,2022,12,Actual,0,18318.4,10025291,0
1,6871,2022,12,Actual,0,6894.49,10020192,0
1,6872,2022,12,Actual,0,4414.43,10015275,0
1,6873,2022,12,Actual,0,243.69,10013232,0
1,6874,2022,12,Actual,0,1544.02,10019400,0
1,6877,2022,12,Actual,0,6251.93,10009907,0
1,6879,2022,12,Actual,0,55710.02,10020663,0
1,6881,2022,12,Actual,0,71.27,10009662,0
1,6882,2022,12,Actual,0,417.57,10010970,0
1,6883,2022,12,Actual,0,-99.2,10025252,0
1,6884,2022,12,Actual,0,44169.14,10000472,0
1,6885,2022,12,Actual,0,10873.31,10014779,0
1,6888,2022,12,Actual,0,4370.61,10000466,0
1,6890,2022,12,Actual,0,3841.64,10026843,0
1,6892,2022,12,Actual,0,12593.26,10026522,0
1,6893,2022,12,Actual,0,3893.01,10018885,0
1,6894,2022,12,Actual,0,434.25,10019682,0
1,6896,2022,12,Actual,0,8.5,10027356,0
1,6902,2022,12,Actual,0,5702.27,10025305,0
1,6903,2022,12,Actual,0,8509.33,10025248,0
1,6905,2022,12,Actual,0,5519.44,10009643,0
1,6906,2022,12,Actual,0,2450.43,10025021,0
1,6907,2022,12,Actual,0,5535.39,10002765,0
1,6908,2022,12,Actual,0,814863.19,10025039,0
1,6910,2022,12,Actual,0,4673.7,10013188,0
1,6911,2022,12,Actual,0,5285.81,10009156,0
1,6912,2022,12,Actual,0,4004.51,10025302,0
1,6914,2022,12,Actual,0,9808.23,10023241,0
1,6916,2022,12,Actual,0,5160.55,10013252,0
1,6921,2022,12,Actual,0,540.1,10024550,0
1,6922,2022,12,Actual,0,7449.48,10021911,0
1,6923,2022,12,Actual,0,833.34,10018580,0
1,6924,2022,12,Actual,0,186.39,10019105,0
1,6927,2022,12,Actual,0,390.99,10020446,0
1,6931,2022,12,Actual,0,10378.79,10021459,0
1,6933,2022,12,Actual,0,15095.06,10025300,0
1,6935,2022,12,Actual,0,148.62,10027583,0
1,6938,2022,12,Actual,0,6607.03,10011198,0
1,6939,2022,12,Actual,0,6.15,10026055,0
1,6940,2022,12,Actual,0,2109.26,10023516,0
1,6942,2022,12,Actual,0,37413.17,10009654,0
1,6943,2022,12,Actual,0,83.29,10025771,0
1,6944,2022,12,Actual,0,320.31,10023275,0
1,6945,2022,12,Actual,0,40274.23,10024270,0
1,6946,2022,12,Actual,0,2216.44,10002240,0
1,6947,2022,12,Actual,0,63.62,10026606,0
1,6950,2022,12,Actual,0,7264.8,10020909,0
1,6951,2022,12,Actual,0,201.42,10012422,0
1,6952,2022,12,Actual,0,681.65,10002506,0
1,6954,2022,12,Actual,0,1002.63,10024248,0
1,6955,2022,12,Actual,0,3843.12,10014810,0
1,6956,2022,12,Actual,0,155.47,10017314,0
1,6957,2022,12,Actual,0,1010.56,10021986,0
1,6961,2022,12,Actual,0,895.1,10025296,0
1,6962,2022,12,Actual,0,794.67,10017072,0
1,6964,2022,12,Actual,0,81.46,10025758,0
