Order Number,Address Number Header,Order Gross Amount,Order Type Header,Business Unit Order Header,Order Date Header,Hold Orders Code Header,Company Number Header,Stop Code Header,Zone Code Header,Hold Code Header,Ship To Address Header,Parent Address Number Header,Orderby Header,Freight Code Header
201426,10025919,2193.13,SO,CR,102105,  ,00001,   ,   ,  ,100840,85030,          ,3
201841,10000460,216.79,SO,CR,102119,  ,00001,DS,   ,  ,63850,63850,MARSHALL,4
202238,10000460,82.92,SO,CR,102123,  ,00001,DS,   ,  ,63850,63850,MARSHALL,4
202825,10017638,94.52,SO,CR,102133,  ,00001,DS,   ,  ,101713,244,          ,4
203226,10022444,0,SO,CR,102137,  ,00001,   ,   ,  ,99985,99985,          ,3
203426,10016588,332.58,SO,CR,102141,  ,00001,   ,   ,  ,79950,79950,          ,4
203823,10022456,169.11,SO,CR,102148,  ,00001,DS,   ,  ,62860,62860,HERB,4
204217,10014804,382.62,SO,CR,102154,  ,00001,   ,   ,  ,100947,101556,GARY D.,4
204420,10021911,0,SO,CR,102156,  ,00001,   ,   ,  ,100780,93780,          ,3
204614,10014495,116.26,SO,CR,102161,  ,00001,DS,   ,  ,93331,93331,          ,6
204813,10022750,172.85,SO,CR,102163,  ,00001,   ,   ,  ,58940,58940,GEOFFREY J,4
205006,10023715,18,SO,CR,102165,  ,00001,DS,   ,  ,100849,101551,          ,2
205212,10020663,317.32,SO,CR,102170,  ,00001,   ,   ,  ,61235,61235,PURCHASING,4
205408,10007564,9102.55,SO,CR,102172,  ,00001,   ,   ,  ,365,365,JOSH,3
205605,10025919,0,SO,CR,102176,  ,00001,DS,   ,  ,100786,85030,          ,3
206001,10021470,285.79,SO,CR,102183,  ,00001,DS,   ,  ,36000,36000,DONNA,4
206195,10025021,87.87,SO,CR,102189,  ,00001,   ,   ,  ,58180,101562,FAX,4
206588,10026291,0,SO,CR,102193,  ,00001,   ,   ,  ,84250,84250,          ,3
207000,10022490,5.71,SO,CR,102200,  ,00001,DS,   ,  ,100897,101564,          ,3
207196,10008134,331.19,SO,CR,102204,  ,00001,DS,   ,  ,93790,93790,          ,4
207389,10026839,114.98,SO,CR,102206,  ,00001,DS,   ,  ,48,101551,          ,2
207580,10025248,140.91,SO,CR,102210,  ,00001,   ,   ,  ,311,311,          ,4
208165,10025025,240.17,SO,CR,102219,  ,00001,   ,   ,  ,100851,16450,          ,4
208358,10025251,294.53,SO,CR,102221,  ,00001,DS,   ,  ,164,164,NATALIE,4
220256,10025919,111.32,SO,CR,102065,  ,00001,   ,   ,  ,101647,85030,          ,4
221366,10010886,102.63,SO,CR,102085,  ,00001,   ,   ,  ,1400,1400,NANCY,3
208750,10018871,639.17,SO,PC,102227,  ,00001,   ,   ,  ,101521,101557,          ,4
209141,10023715,13.25,SO,CR,102232,  ,00001,DS,   ,  ,100849,101551,PURCHASING,4
209546,10021911,30.27,SO,CR,102239,  ,00001,   ,   ,  ,100780,93780,          ,4
210300,10025552,450.96,SO,CR,102252,  ,00001,DS,   ,  ,101963,101963,PURCHASING,4
211285,10007121,120.86,SO,CR,102263,  ,00001,DS,   ,  ,27448,27448,JOHN,4
211491,10026078,66.8,SO,CR,102267,  ,00001,   ,   ,  ,100830,62150,          ,4
211683,10016549,167.5,SO,CR,102270,  ,00001,   ,   ,  ,101099,73970,SCOTT,4
212087,10023221,22.22,SO,CR,102276,  ,00001,DS,   ,  ,101048,101564,          ,4
212471,10025919,1566.34,SO,CR,102281,  ,00001,   ,   ,  ,100886,85030,          ,4
213081,10016549,122.28,SO,CR,102289,  ,00001,DS,   ,  ,100930,73970,EDGEL,4
213917,10016858,11227.56,SO,CR,102302,  ,00001,   ,   ,  ,2050,2050,          ,2
215045,10016334,73.43,SO,CR,102316,  ,00001,DS,   ,  ,101084,101564,          ,2
217242,10021470,1265.17,SO,CR,102010,  ,00001,DS,   ,  ,36000,36000,FAX,4
201427,10025919,102.33,SO,CR,102105,  ,00001,   ,   ,  ,100786,85030,          ,3
201649,10011398,0,SO,CR,102114,  ,00001,   ,   ,  ,3354,3354,          ,3
202048,10026078,1478.98,SO,CR,102121,  ,00001,   ,   ,  ,100830,62150,NICK,6
202239,10000460,207.31,SO,CR,102123,  ,00001,   ,   ,  ,63850,63850,MARSHALL,4
202826,10021911,45.31,SO,CR,102133,  ,00001,   ,   ,  ,100780,93780,          ,4
203026,10025051,160.76,SO,CR,102135,  ,00001,   ,   ,  ,101009,84920,STEVE,2
203227,10021977,0,SO,CR,102137,  ,00001,   ,   ,  ,101242,101564,HAROLD,3
203427,10025919,148.36,SO,CR,102141,  ,00001,   ,   ,  ,100786,85030,PURCHASING,3
203824,10019897,479.68,SO,CR,102148,  ,00001,   ,   ,  ,27350,27350,LUPE,4
204218,10012234,138.64,SO,CR,102154,  ,00001,   ,   ,  ,101070,79420,          ,4
204814,10002506,207.14,SO,CR,102163,  ,00001,   ,   ,  ,100949,78306,PAUL F.,3
205606,10025919,0,SO,CR,102176,  ,00001,DS,   ,  ,100786,85030,          ,3
205805,10018867,839.19,SO,CR,102179,  ,00001,   ,   ,  ,58192,101562,ANDY K.,4
206002,10020927,642.32,SO,CR,102183,  ,00001,   ,   ,  ,101122,12020,LEA W.,4
206395,10025919,100.8,SO,CR,102191,  ,00001,   ,   ,  ,100801,85030,          ,4
206589,10019664,28.97,SO,CR,102193,  ,00001,   ,   ,  ,101135,97600,FAX,4
206808,10021986,35.96,SO,CR,102197,  ,00001,DS,   ,  ,14303,101554,          ,2
207197,10015495,59.48,SO,CR,102204,  ,00001,   ,   ,  ,101579,101548,          ,3
207391,10025919,72.19,SO,CR,102206,  ,00001,   ,   ,  ,101216,85030,          ,4
207787,10009985,11.88,SO,CR,102212,  ,00001,   ,   ,  ,101263,101551,PURCHASING,2
207975,10017036,4964.16,SO,CR,102217,  ,00001,   ,   ,  ,580,580,FAX,3
208359,10025025,160.86,SO,CR,102221,  ,00001,   ,   ,  ,16450,16450,HEATHER,4
208547,10025033,144,SO,CR,102225,  ,00001,   ,   ,  ,346,346,ALAN,3
208751,10015495,39.85,SO,CR,102227,  ,00001,DS,   ,  ,101579,101548,LAURE,4
208939,10026581,761.23,SO,CR,102231,  ,00001,   ,   ,  ,101080,280,MARK,4
209143,10025919,0,SO,CR,102232,  ,00001,   ,   ,  ,85030,85030,DENNIS R.,3
209356,10023471,444.51,SO,CR,102235,  ,00001,   ,   ,  ,94380,94380,LARRY,   
209547,10025919,1992.04,SO,CR,102239,  ,00001,   ,   ,  ,85030,85030,          ,3
209929,10025036,958.63,SO,CR,102246,  ,00001,   ,   ,  ,102,102,PURCHASING,4
210301,10021470,283.14,SO,CR,102252,  ,00001,DS,   ,  ,36000,36000,DONNA,4
210492,10025919,57.75,SO,CR,102254,  ,00001,DS,   ,  ,100786,85030,JESSE,4
210697,10025552,960.38,SO,CR,102256,  ,00001,DS,   ,  ,101963,101963,PURCHASING,4
218100,10024248,95.19,SO,CR,102025,  ,00001,   ,   ,  ,100966,65800,          ,6
218444,10012715,157.87,SO,CR,102032,  ,00001,DS,   ,  ,101415,101559,SALLY,2
218620,10019897,5.9,SO,CR,102036,  ,00001,   ,   ,  ,27350,27350,LUPE,4
211492,10023715,166.05,SO,CR,102267,  ,00001,DS,   ,  ,100849,101551,          ,2
211684,10021986,35.96,SO,CR,102270,  ,00001,DS,   ,  ,14303,101554,          ,2
211880,10023538,9900.74,SO,CR,102274,  ,00001,   ,   ,  ,100944,76,FAX,3
212472,10025919,160.7,SO,CR,102281,  ,00001,   ,   ,  ,101217,85030,          ,4
212673,10016045,248.24,SO,CR,102284,  ,00001,DS,   ,  ,58190,101562,ANDY,4
213082,10023715,139.36,SO,CR,102289,  ,00001,DS,   ,  ,100849,101551,          ,2
213918,10000460,99.38,SO,CR,102302,  ,00001,   ,   ,  ,63850,63850,MARSHALL,4
214153,10023221,35.66,SO,CR,102304,  ,00001,DS,   ,  ,101048,101564,          ,4
214585,10012422,261.62,SO,CR,102310,  ,00001,DS,   ,  ,101086,578,JOHN,4
215310,10025248,183.24,SO,CR,102319,  ,00001,   ,   ,  ,311,311,BRENT,4
201428,10024248,124.9,SO,CR,102105,  ,00001,   ,   ,  ,100966,65800,          ,3
201843,10026581,86.77,SO,CR,102119,  ,00001,DS,   ,  ,101080,280,KEN,4
202240,10023715,655.25,SO,CR,102123,  ,00001,DS,   ,  ,100849,101551,          ,4
202629,10019665,128.48,SO,CR,102129,  ,00001,   ,   ,  ,91900,91900,PURCHASING,3
202827,10009985,132.89,SO,CR,102133,  ,00001,   ,   ,  ,101263,101551,          ,2
203027,10009643,254.02,SO,CR,102135,  ,00001,   ,   ,  ,45109,45109,PURCHASING,4
203228,10017638,86.33,SO,CR,102137,  ,00001,   ,   ,  ,101251,244,          ,3
203825,10022750,849.17,SO,CR,102148,  ,00001,   ,   ,  ,58940,58940,GEOFFREY,4
204028,10010912,71.12,SO,CR,102151,  ,00001,DS,   ,  ,100778,85520,BILLY,4
204219,10002506,267.85,SO,CR,102154,  ,00001,   ,   ,  ,100756,78306,          ,4
204422,10025919,0,SO,CR,102156,  ,00001,   ,   ,  ,101522,85030,PHONE,3
204616,10002506,150.34,SO,CR,102161,  ,00001,   ,   ,  ,101162,78306,          ,6
205008,10015495,106.63,SO,CR,102165,  ,00001,DS,   ,  ,100876,101548,          ,4
205214,10021986,622.02,SO,CR,102170,  ,00001,DS,   ,  ,14303,101554,          ,2
205410,10017638,234.68,SO,CR,102172,  ,00001,   ,   ,  ,101251,244,          ,6
205607,10023221,55.28,SO,CR,102176,  ,00001,DS,   ,  ,101048,101564,          ,3
205806,10011734,51.48,SO,CR,102179,  ,00001,DS,   ,  ,100866,2714,PURCHASING,4
206197,10004302,402.71,SO,CR,102189,  ,00001,   ,   ,  ,46760,101560,FAX,4
206396,10025919,133.35,SO,CR,102191,  ,00001,DS,   ,  ,85030,85030,          ,4
206590,10007120,146.02,SO,CR,102193,  ,00001,   ,   ,  ,100847,35150,KATY,4
206809,10018871,737.15,SO,PC,102197,  ,00001,   ,   ,  ,100956,101557,          ,2
207002,10012715,66.64,SO,CR,102200,  ,00001,DS,   ,  ,101415,101559,MARY,4
207198,10021223,65384.31,SO,PC,102204,  ,00001,   ,   ,  ,101638,101557,          ,2
207392,10002506,93.96,SO,CR,102206,  ,00001,   ,   ,  ,100949,78306,DAN,4
207788,10025919,149.85,SO,CR,102212,  ,00001,   ,   ,  ,100840,85030,PURCHASING,3
207976,10009672,6869.42,SO,CR,102217,  ,00001,DS,   ,  ,86974,86974,CINDY,3
208167,10009985,18.06,SO,CR,102219,  ,00001,DS,   ,  ,101263,101551,          ,2
208360,10025025,377.69,SO,CR,102221,  ,00001,   ,   ,  ,100975,16450,HEATHER,4
208548,10014803,800.02,SO,CR,102225,  ,00001,   ,   ,  ,28180,28180,PURCHASING,4
208752,10015495,198.63,SO,CR,102227,  ,00001,DS,   ,  ,101579,101548,LAURE,4
208940,10021485,4760,SO,CR,102231,  ,00001,   ,   ,  ,101431,353,E-MAIL,2
209144,10021485,262.8,SO,CR,102232,  ,00001,DS,   ,  ,101431,353,NICK ADAMY,3
209548,10025049,0,SO,CR,102239,  ,00001,   ,   ,  ,93330,93330,          ,6
209930,10015275,191.52,SO,CR,102246,  ,00001,   ,   ,  ,58188,101562,ED,4
210302,10025919,154.94,SO,CR,102252,  ,00001,   ,   ,  ,101028,85030,PURCHASING,4
210493,10025305,615.1,SO,CR,102254,  ,00001,   ,   ,  ,89015,89015,PURCHASING,4
210896,10016588,166.98,SO,CR,102260,  ,00001,DS,   ,  ,79950,79950,          ,4
211100,10025560,110.52,SO,CR,102261,  ,00001,DS,   ,  ,93785,93785,          ,4
211494,10002506,0,SO,CR,102267,  ,00001,   ,   ,  ,101047,78306,          ,3
211685,10021986,1866.06,SO,CR,102270,  ,00001,DS,   ,  ,14303,101554,          ,2
212473,10021911,87.02,SO,CR,102281,  ,00001,DS,   ,  ,100780,93780,          ,4
213498,10020927,0,SO,CR,102296,  ,00001,DS,   ,  ,101015,12020,PURCHASING,3
214154,10023715,124.88,SO,CR,102304,  ,00001,DS,   ,  ,100849,101551,          ,2
214586,10017638,32.36,SO,CR,102310,  ,00001,DS,   ,  ,101713,244,          ,4
220416,10016548,1.92,SO,CR,102067,  ,00001,   ,   ,  ,86075,86075,JASON,4
220588,10026839,28.37,SO,CR,102071,  ,00001,DS,   ,  ,48,101551,PURCHASING,2
220086,10025919,155.53,SO,CR,102060,  ,00001,   ,   ,  ,100865,85030,          ,4
215311,10023783,143.97,SO,CR,102319,  ,00001,   ,   ,  ,100995,3520,MATT,4
200120,10007123,0,CO,CR,102162,  ,00001,   ,   ,  ,100784,101556,CARL,   
200545,10013188,0,CO,CR,102273,  ,00001,DS,   ,  ,100912,12640,RETURNS,   
201221,10016045,182.79,SO,CR,102091,  ,00001,   ,   ,  ,58190,58190,          ,4
201431,10013238,280.86,SO,CR,102106,  ,00001,   ,   ,  ,101036,301,          ,3
201651,10019665,177.4,SO,CR,102114,  ,00001,   ,   ,  ,91900,91900,          ,4
201844,10016045,457.35,SO,CR,102119,  ,00001,   ,   ,  ,58190,101562,KEVIN S,4
202241,10021175,64.29,SO,CR,102123,  ,00001,   ,   ,  ,100990,61400,DAVE M,4
202437,10009985,162.38,SO,CR,102127,  ,00001,DS,   ,  ,101263,101551,          ,2
203229,10017638,258.98,SO,CR,102137,  ,00001,   ,   ,  ,101285,244,          ,3
203429,10025919,93.12,SO,CR,102141,  ,00001,DS,   ,  ,101528,85030,PURCHASING,4
203626,10017072,2627.15,SO,CR,102143,  ,00001,   ,   ,  ,56170,101561,          ,4
204423,10018871,345.72,SO,PC,102156,  ,00001,   ,   ,  ,100788,101557,          ,4
204617,10026522,126.71,SO,CR,102161,  ,00001,   ,   ,  ,101201,560,          ,4
204816,10020184,22883.15,SO,PC,102163,  ,00001,   ,   ,  ,61620,61620,          ,2
205010,10025919,431.74,SO,CR,102165,  ,00001,   ,   ,  ,101028,85030,          ,4
205411,10017638,481.34,SO,CR,102172,  ,00001,   ,   ,  ,101285,244,          ,6
205608,10021986,89.81,SO,CR,102176,  ,00001,DS,   ,  ,14303,101554,          ,2
205807,10014546,15.66,SO,CR,102179,  ,00001,   ,   ,  ,27450,27450,SIMON,4
206198,10000472,535.54,SO,CR,102189,  ,00001,   ,   ,  ,583,583,FAX,4
206397,10025049,86.24,SO,CR,102191,  ,00001,DS,   ,  ,93330,93330,WALK-IN,6
206810,10022750,154.3,SO,CR,102197,  ,00001,   ,   ,  ,58940,58940,          ,4
207199,10021223,65384.31,SO,PC,102204,  ,00001,   ,   ,  ,101638,101557,          ,2
207393,10026299,56.78,SO,CR,102206,  ,00001,DS,   ,  ,63617,63617,PURCHASING,4
207583,10009985,132.89,SO,CR,102210,  ,00001,DS,   ,  ,101263,101551,PURCHASING,2
207789,10025919,228.86,SO,CR,102212,  ,00001,   ,   ,  ,100786,85030,PURCHASING,3
207977,10009672,113.94,SO,CR,102217,  ,00001,DS,   ,  ,86974,86974,CINDY,4
208361,10025025,391.51,SO,CR,102221,  ,00001,   ,   ,  ,101203,16450,HEATHER,4
208549,10025049,125.46,SO,CR,102225,  ,00001,DS,   ,  ,93330,93330,WALK-IN,6
208753,10015495,15.77,SO,CR,102227,  ,00001,   ,   ,  ,101579,101548,LAURE,4
208941,10016858,144.3,SO,CR,102231,  ,00001,DS,   ,  ,2050,2050,          ,4
209931,10016548,151.78,SO,CR,102246,  ,00001,   ,   ,  ,100835,86075,PURCHASING,4
210117,10021977,31.3,SO,CR,102248,  ,00001,DS,   ,  ,101242,101564,          ,4
210494,10021485,4911.49,SO,CR,102254,  ,00001,   ,   ,  ,101431,353,E-MAIL,4
210897,10026581,5608.71,SO,CR,102260,  ,00001,   ,   ,  ,101080,280,TERRY,3
211101,10025552,1727.5,SO,CR,102261,  ,00001,DS,   ,  ,101963,101963,PURCHASING,4
211686,10022750,0,SO,CR,102270,  ,00001,   ,   ,  ,58940,58940,          ,3
212474,10021911,238.19,SO,CR,102281,  ,00001,DS,   ,  ,100780,93780,          ,4
212675,10022456,325.02,SO,CR,102284,  ,00001,   ,   ,  ,62860,62860,MIKE,4
123068,10002765,11642.19,SO,CR,101344,  ,00001,   ,   ,  ,102138,102137,          ,3
124674,10016588,0,SO,CR,102007,  ,00001,DS,   ,  ,5550,5550,          ,6
124538,10025583,435.3,SO,CR,102005,  ,00001,   ,   ,  ,56170,101561,          ,4
124386,10016334,100.97,SO,CR,102003,  ,00001,   ,   ,  ,63850,63850,MARSHALL,4
124673,10016588,0,SO,CR,102007,  ,00001,DS,   ,  ,5550,5550,BOB R,6
124385,10019909,171.13,SO,CR,102003,  ,00001,   ,   ,  ,101458,70950,          ,4
123405,10026606,392.9,SO,PC,101350,  ,00001,   ,   ,  ,61620,61620,          ,2
122028,10010906,2656.64,SO,CR,101320,  ,00001,   ,   ,  ,101578,101548,          ,3
123904,10012422,5536.92,SO,CR,101358,  ,00001,   ,   ,  ,100847,35150,PURCHASING,3
124668,10020192,1031.1,SO,CR,102007,  ,00001,   ,   ,  ,58190,101562,ANDY,4
124532,10011997,0,SO,CR,102005,  ,00001,   ,   ,  ,100778,85520,          ,3
124534,10020445,91.26,SO,CR,102005,  ,00001,   ,   ,  ,101492,101552,DAVE,4
122358,10009643,1394.79,SO,CR,101334,  ,00001,   ,   ,  ,101795,12200,          ,3
124665,10016588,0,SO,CR,102007,  ,00001,DS,   ,  ,5550,5550,BOB R,6
124666,10023524,221.56,SO,CR,102007,  ,00001,DS,   ,  ,100914,78306,          ,4
124066,10016548,473.38,SO,CR,101362,  ,00001,   ,   ,  ,101081,800,          ,2
124530,10000601,46.31,SO,CR,102005,  ,00001,DS,   ,  ,577,577,RAY,4
124531,10010970,1204.04,SO,CR,102005,  ,00001,DS,   ,  ,377,377,PURCHASING,4
122103,10026355,3341.4,SO,CR,101326,  ,00001,DS,   ,  ,29300,29300,          ,3
124528,10011997,12.37,SO,CR,102005,  ,00001,DS,   ,  ,100778,85520,PURCHASING,4
124663,10023524,276.91,SO,CR,102007,  ,00001,   ,   ,  ,100869,78306,BRIAN,6
123730,10015793,75.87,SO,CR,101356,  ,00001,DS,   ,  ,102042,359,BOB,4
123049,10021668,222.94,SO,CR,101344,  ,00001,DS,   ,  ,101242,101564,          ,4
124219,10025583,4271.44,SO,CR,101364,  ,00001,DS,   ,  ,56170,101561,PURCHASING,3
124375,10024743,43.11,SO,CR,102003,  ,00001,   ,   ,  ,212,212,          ,4
124522,10009662,3791.94,SO,CR,102005,  ,00001,   ,   ,  ,100753,543,          ,3
122516,10022732,17083.12,SO,CR,101335,  ,00001,   ,   ,  ,13365,101552,PURCHASING,3
121899,10023524,1771.16,SO,CR,101307,  ,00001,   ,   ,  ,100949,78306,PAUL F.,3
124660,10021415,1252.09,SO,CR,102007,  ,00001,DS,   ,  ,102390,102390,          ,4
123887,10014804,7853.41,SO,CR,101358,  ,00001,   ,   ,  ,100710,39400,          ,3
124520,10023524,7.12,SO,CR,102005,  ,00001,   ,   ,  ,101162,78306,RUSS,4
124659,10023524,55.87,SO,CR,102007,  ,00001,   ,   ,  ,101162,78306,BABA,6
124518,10026055,40.78,SO,CR,102005,  ,00001,DS,   ,  ,36000,36000,          ,3
123883,10023471,5191.99,SO,CR,101358,  ,00001,   ,   ,  ,101155,56490,BILL,3
124656,10023447,127.6,SO,CR,102007,  ,00001,DS,   ,  ,101086,578,JOHN L.,4
124366,10008638,89.81,SO,CR,102003,  ,00001,DS,   ,  ,14303,101554,          ,2
124365,10008638,622.02,SO,CR,102003,  ,00001,DS,   ,  ,14303,101554,          ,2
124653,10025583,68.39,SO,CR,102007,  ,00001,DS,   ,  ,56170,101561,          ,4
124512,10016334,29.25,SO,CR,102005,  ,00001,DS,   ,  ,63850,63850,MARSHALL,4
124363,10004245,47.17,SO,CR,102003,  ,00001,DS,   ,  ,100849,101551,          ,2
124651,10014533,154.05,SO,CR,102007,  ,00001,DS,   ,  ,102169,102169,CHRIS,4
124511,10023447,307.8,SO,CR,102005,  ,00001,   ,   ,  ,101086,578,          ,3
123205,10015793,57.61,SO,CR,101348,  ,00001,DS,   ,  ,101014,359,LARRY,4
124648,10012715,424.92,SO,CR,102007,  ,00001,   ,   ,  ,101224,101556,PAULA,4
124360,10004245,20.84,SO,CR,102003,  ,00001,DS,   ,  ,100849,101551,          ,2
123872,10017828,1569.77,SO,CR,101357,  ,00001,   ,   ,  ,100947,101556,KARL,4
124362,10004245,124.88,SO,CR,102003,  ,00001,DS,   ,  ,100849,101551,          ,2
124650,10016588,0,SO,CR,102007,  ,00001,DS,   ,  ,5550,5550,          ,3
121750,10025025,240.46,SO,CR,101284,  ,00001,   ,   ,  ,101156,101560,PURCHASING,3
124647,10016588,0,SO,CR,102007,  ,00001,DS,   ,  ,5550,5550,BOB R,6
124646,10008638,89.81,SO,CR,102007,  ,00001,DS,   ,  ,14303,101554,          ,2
124506,10008602,201.75,SO,CR,102004,  ,00001,DS,   ,  ,310,310,          ,3
124505,10021175,107.47,SO,CR,102004,  ,00001,   ,   ,  ,2050,2050,          ,4
124645,10023524,287.99,SO,CR,102007,  ,00001,   ,   ,  ,101162,78306,PETE,6
124356,10020684,34.21,SO,CR,102003,  ,00001,DS,   ,  ,101015,12020,CASSIE,4
121897,10016549,1182.44,SO,CR,101306,  ,00001,   ,   ,  ,101059,101564,PURCHASING,3
124354,10016588,0,SO,CR,102003,  ,00001,DS,   ,  ,5550,5550,GREG,3
124353,10020192,71.7,SO,CR,102003,  ,00001,DS,   ,  ,58190,101562,BUCK W.,4
124715,10012226,8.04,SO,CR,102010,  ,00001,DS,   ,  ,101415,101559,SALLY,4
124437,10017036,43.12,SO,CR,102004,  ,00001,   ,   ,  ,101261,301,          ,3
124582,10020445,133.79,SO,CR,102006,  ,00001,DS,   ,  ,101492,101552,SHAWN,6
124286,10010970,102.49,SO,CR,101365,  ,00001,   ,   ,  ,377,377,PURCHASING,4
124288,10012226,605.59,SO,CR,101365,  ,00001,DS,   ,  ,101415,101559,          ,2
124585,10011997,172.25,SO,CR,102006,  ,00001,   ,   ,  ,100778,85520,VINCE,4
123472,10022444,374.11,SO,CR,101351,  ,00001,DS,   ,  ,101263,101551,          ,2
123470,10023785,243.38,SO,CR,101351,  ,00001,DS,   ,  ,86974,86974,JULIE,4
123127,10014047,144.77,SO,PC,101347,  ,00001,   ,   ,  ,100857,101386,          ,2
124442,10004245,16.59,SO,CR,102004,  ,00001,DS,   ,  ,100849,101551,          ,2
124721,10022444,131.22,SO,CR,102010,  ,00001,DS,   ,  ,101263,101551,          ,2
124588,10006846,803.77,SO,CR,102006,  ,00001,   ,   ,  ,100792,137,ANTHONY,4
124444,10016588,0,SO,CR,102004,  ,00001,   ,   ,  ,5550,5550,          ,6
124445,10023524,5578.84,SO,CR,102004,  ,00001,   ,   ,  ,101047,78306,TRACY,3
121873,10021668,661.84,SO,CR,101306,  ,00001,   ,   ,  ,101242,101564,PURCHASING,3
124589,10017828,735.18,SO,CR,102006,  ,00001,   ,   ,  ,100947,101556,          ,4
124590,10022252,455.1,SO,CR,102006,  ,00001,   ,   ,  ,100810,497,TOM S,4
124446,10008638,89.81,SO,CR,102004,  ,00001,DS,   ,  ,14303,101554,          ,2
123805,10023244,10285.35,SO,CR,101357,  ,00001,   ,   ,  ,100742,31385,MARTY,6
122605,10021668,11885.79,SO,CR,101337,  ,00001,   ,   ,  ,101242,101564,          ,3
124591,10018885,84.98,SO,CR,102006,  ,00001,DS,   ,  ,100900,101564,          ,4
121940,10025033,1100.63,SO,CR,101312,  ,00001,   ,   ,  ,93790,93790,          ,3
124449,10023244,244.81,SO,CR,102004,  ,00001,DS,   ,  ,100742,31385,MARTY,4
124450,10016588,0,SO,CR,102004,  ,00001,DS,   ,  ,5550,5550,          ,3
124726,10023793,20.75,SO,CR,102010,  ,00001,DS,   ,  ,101713,244,          ,4
124727,10015783,32.11,SO,CR,102010,  ,00001,DS,   ,  ,102093,102092,PAUL,4
123977,10022456,5837.88,SO,CR,101361,  ,00001,DS,   ,  ,79950,79950,          ,3
123311,10026606,392.9,SO,PC,101349,  ,00001,   ,   ,  ,61620,61620,          ,2
124596,10025583,612,SO,CR,102006,  ,00001,DS,   ,  ,56170,101561,RICK,4
124728,10004245,93.48,SO,CR,102010,  ,00001,DS,   ,  ,100849,101551,          ,2
124454,10020192,209.99,SO,CR,102004,  ,00001,   ,   ,  ,58190,101562,ANDY,4
124460,10023524,167.83,SO,CR,102004,  ,00001,   ,   ,  ,100914,78306,          ,4
123146,10021422,144.77,SO,PC,101347,  ,00001,   ,   ,  ,101092,101339,          ,2
124305,10016588,0,SO,CR,101365,  ,00001,DS,   ,  ,5550,5550,          ,3
124601,10020445,206.08,SO,CR,102006,  ,00001,   ,   ,  ,101492,101552,JIM P.,6
124463,10020684,34.59,SO,CR,102004,  ,00001,DS,   ,  ,101015,12020,CASSIE,4
124605,10022732,84.52,SO,CR,102006,  ,00001,   ,   ,  ,13365,101552,PURCHASING,4
123149,10022730,180.96,SO,PC,101347,  ,00001,   ,   ,  ,101160,101349,          ,2
124308,10026055,10.03,SO,CR,101365,  ,00001,DS,   ,  ,36000,36000,DONNA,4
124462,10020684,58.27,SO,CR,102004,  ,00001,DS,   ,  ,101015,12020,CASSIE,4
124604,10021418,10.2,SO,CR,102006,  ,00001,   ,   ,  ,91900,91900,PURCHASING,4
123148,10022423,470.5,SO,PC,101347,  ,00001,   ,   ,  ,100837,101396,          ,2
124464,10022732,7.47,SO,CR,102004,  ,00001,DS,   ,  ,13365,101552,RON,4
123662,10020684,0,SO,CR,101355,  ,00001,DS,   ,  ,101015,12020,PURCHASING,3
