AggKey,YTD Sales Amount,LY YTD Sales Amount,TM Sales Amount,LY TM Sales Amount,LY Tot Sales Amount,YTD Sales Margin Amount,LY YTD Sales Margin Amount,TM Sales Margin Amount,LY TM Sales Margin Amount,LY Tot Sales Margin Amount,Current Open Amount,Current BackOrder Amount,Current Backlog Amount
105-10014779-29399,$43,$0,$0,$0,$0,$17,$0,$0,$0,$0,0,0,0
125-10019150-7613,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
125-10019150-7611,$5,$0,$0,$0,$0,$4,$0,$0,$0,$0,0,0,0
150-10015030-24336,$272,$0,$136,$0,$0,$202,$0,$101,$0,$0,0,0,0
181-10022750-37678,$13,$0,$0,$0,$0,$8,$0,$0,$0,$0,0,0,0
181-10022750-34440,$72,$0,$0,$0,$0,$36,$0,$0,$0,$0,0,0,0
181-10022750-37676,$5,$0,$0,$0,$0,$3,$0,$0,$0,$0,0,0,0
160-10015275-2040,$34,$0,$0,$0,$0,$7,$0,$0,$0,$0,0,0,0
145-10025037-61405,$16,$0,$0,$0,$0,$14,$0,$0,$0,$0,0,0,0
145-10025037-61406,$16,$0,$0,$0,$0,$14,$0,$0,$0,$0,0,0,0
145-10025037-6008,$5,$0,$0,$0,$0,$4,$0,$0,$0,$0,0,0,0
145-10025037-20910,$959,$0,$0,$0,$0,$450,$0,$0,$0,$0,0,0,0
145-10025037-26502,$546,$0,$0,$0,$0,$279,$0,$0,$0,$0,0,0,0
145-10025037-29586,$7,$0,$0,$0,$0,$6,$0,$0,$0,$0,0,0,0
145-10025037-63234,$363,$0,$0,$0,$0,$88,$0,$0,$0,$0,0,0,0
145-10025037-61854,$166,$0,$0,$0,$0,$80,$0,$0,$0,$0,0,0,0
145-10025037-27343,$185,$0,$93,$0,$0,$97,$0,$49,$0,$0,0,0,0
145-10025037-36300,$390,$0,$195,$0,$0,$264,$0,$132,$0,$0,0,0,0
145-10025037-37673,$241,$0,$0,$0,$0,$153,$0,$0,$0,$0,0,0,0
121-10025291-38816,$156,$0,$0,$0,$0,$51,$0,$0,$0,$0,0,0,0
134-10022490-60863,$0,$0,$0,$0,$0,($13),$0,$0,$0,$0,0,0,0
134-10022490-36940,$0,$0,$0,$0,$0,($30),$0,$0,$0,$0,0,0,0
117-10009623-915326,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
113-10016549-61754,$444,$0,$0,$0,$0,$54,$0,$0,$0,$0,0,0,0
113-10016549-37369,$94,$0,$0,$0,$0,$34,$0,$0,$0,$0,0,0,0
113-10016549-37368,$94,$0,$0,$0,$0,$34,$0,$0,$0,$0,0,0,0
134-10008893-18598,$63,$0,$0,$0,$0,$44,$0,$0,$0,$0,0,0,0
134-10008893-18336,$27,$0,$0,$0,$0,$20,$0,$0,$0,$0,0,0,0
134-10008893-30311,$94,$0,$0,$0,$0,$45,$0,$0,$0,$0,0,0,0
180-10026299-29871,$68,$0,$0,$0,$0,$19,$0,$0,$0,$0,0,0,0
113-10027381-21077,$138,$0,$69,$0,$0,$44,$0,$22,$0,$0,0,0,0
173-10020192-37172,$124,$0,$0,$0,$0,$62,$0,$0,$0,$0,0,0,0
173-10020192-60766,$133,$0,$0,$0,$0,$57,$0,$0,$0,$0,0,0,0
127-10010974-63431,$0,$0,$0,$0,$0,($10),$0,($5),$0,$0,0,0,0
127-10010974-24434,$0,$0,$0,$0,$0,($2),$0,$0,$0,$0,0,0,0
105-10020639-28930,$13,$0,$0,$0,$0,$9,$0,$0,$0,$0,0,0,0
113-10027381-61650,$186,$0,$0,$0,$0,$63,$0,$0,$0,$0,0,0,0
113-10027381-61150,$363,$0,$0,$0,$0,$102,$0,$0,$0,$0,0,0,0
113-10027381-63325,$72,$0,$0,$0,$0,$27,$0,$0,$0,$0,0,0,0
157-10024010-61853,$133,$0,$0,$0,$0,$60,$0,$0,$0,$0,0,0,0
157-10024010-26405,$33,$0,$0,$0,$0,$23,$0,$0,$0,$0,0,0,0
125-10019150-39346,$279,$0,$0,$0,$0,$87,$0,$0,$0,$0,0,0,0
157-10024010-29782,$131,$0,$0,$0,$0,$125,$0,$0,$0,$0,0,0,0
157-10024010-29758,$293,$0,$0,$0,$0,$140,$0,$0,$0,$0,0,0,0
104-10020663-39557,$0,$0,$0,$0,$0,($3),$0,$0,$0,$0,0,0,0
113-10027381-62518,$121,$0,$0,$0,$0,$65,$0,$0,$0,$0,0,0,0
113-10027381-39240,$237,$0,$0,$0,$0,$30,$0,$0,$0,$0,0,0,0
145-10020909-26462,$68,$0,$0,$0,$0,$21,$0,$0,$0,$0,0,0,0
130-10002506-61752,$497,$0,$0,$0,$0,$107,$0,$0,$0,$0,0,0,0
173-10020192-5553,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
181-10027572-2040,$34,$0,$17,$0,$0,$7,$0,$4,$0,$0,0,0,0
105-10020639-31675,$62,$0,$0,$0,$0,$41,$0,$0,$0,$0,0,0,0
145-10025037-63130,$133,$0,$0,$0,$0,($2),$0,$0,$0,$0,0,0,0
175-10009643-34594,$3,$0,$0,$0,$0,$2,$0,$0,$0,$0,0,0,0
175-10009643-37131,$43,$0,$0,$0,$0,$24,$0,$0,$0,$0,0,0,0
175-10009643-5742,$205,$0,$0,$0,$0,$147,$0,$0,$0,$0,0,0,0
175-10009643-13874,$3,$0,$0,$0,$0,$3,$0,$0,$0,$0,0,0,0
175-10009643-28461,$31,$0,$0,$0,$0,$19,$0,$0,$0,$0,0,0,0
175-10009643-36001,$244,$0,$0,$0,$0,$160,$0,$0,$0,$0,0,0,0
175-10009643-61611,$29,$0,$0,$0,$0,$16,$0,$0,$0,$0,0,0,0
175-10009643-47801,$966,$0,$0,$0,$0,$490,$0,$0,$0,$0,0,0,0
175-10009643-26771,$53,$0,$0,$0,$0,$25,$0,$0,$0,$0,0,0,0
175-10009643-26405,$34,$0,$0,$0,$0,$24,$0,$0,$0,$0,0,0,0
175-10009643-21455,$13,$0,$0,$0,$0,$12,$0,$0,$0,$0,0,0,0
175-10009643-61604,$15,$0,$0,$0,$0,$8,$0,$0,$0,$0,0,0,0
127-10010974-63426,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
110-10021668-27550,"$2,298",$0,$0,$0,$0,"$1,112",$0,$0,$0,$0,0,0,0
110-10021668-63664,$354,$0,$0,$0,$0,$113,$0,$0,$0,$0,0,0,0
103-10008602-39116,"$1,851",$0,$0,$0,$0,$595,$0,$0,$0,$0,0,0,0
173-10020192-29460,$217,$0,$0,$0,$0,$120,$0,$0,$0,$0,0,0,0
150-10024541-38816,$162,$0,$0,$0,$0,$57,$0,$0,$0,$0,0,0,0
154-10000466-38821,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
154-10000466-38875,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
109-10023241-29062,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
109-10023241-28771,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
109-10023241-28781,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
108-10025302-29898,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
127-10005006-32660,$226,$0,$0,$0,$0,$83,$0,$0,$0,$0,0,0,0
143-10018885-61292,$42,$0,$42,$0,$0,$9,$0,$9,$0,$0,0,0,0
130-10023489-31769,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
167-10008593-60901,$105,$0,$0,$0,$0,$60,$0,$0,$0,$0,0,0,0
167-10008593-21296,$2,$0,$0,$0,$0,$2,$0,$0,$0,$0,0,0,0
119-10000460-62686,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
119-10000460-63290,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
119-10000460-64670,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
119-10000460-60013,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
119-10000460-37852,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
119-10000460-37843,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
119-10000460-37842,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
119-10000460-39415,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
119-10000460-39557,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
119-10000460-62725,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
119-10000460-39416,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
119-10000460-62601,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
124-10002240-40613,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
180-10017638-60486,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
117-10025238-15640,$276,$0,$276,$0,$0,$215,$0,$215,$0,$0,0,0,0
117-10025238-32963,$310,$0,$310,$0,$0,$99,$0,$99,$0,$0,0,0,0
127-10010974-62731,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
145-10025037-38121,$95,$0,$95,$0,$0,$52,$0,$52,$0,$0,0,0,0
127-10005006-63065,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
124-10026522-18250,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
127-10010974-60604,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
124-10002240-220310,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
124-10002240-29753,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
124-10002240-13200,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
124-10002240-28396,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
124-10002240-37131,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
113-10027381-38844,$105,$0,$105,$0,$0,$52,$0,$52,$0,$0,0,0,0
113-10027381-25906,$234,$0,$234,$0,$0,$22,$0,$22,$0,$0,0,0,0
113-10027381-29754,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
113-10027381-28771,$685,$0,$507,$0,$0,$262,$0,$190,$0,$0,0,0,0
145-10025037-63799,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
155-10016784-36030,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
160-10000472-61292,$84,$0,$0,$0,$0,$17,$0,$0,$0,$0,0,0,0
113-10027381-26113,$307,$0,$0,$0,$0,$116,$0,$0,$0,$0,0,0,0
160-10000472-63148,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
180-10026299-39864,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
105-10014779-21390,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
127-10010974-27376,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
181-10027572-34024,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
168-10025284-61016,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
127-10010974-60035,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
117-10025238-25982,$104,$0,$0,$0,$0,$55,$0,$0,$0,$0,0,0,0
155-10021936-21395,$243,$0,$243,$0,$0,$101,$0,$101,$0,$0,0,0,0
155-10021936-60863,$28,$0,$28,$0,$0,$14,$0,$14,$0,$0,0,0,0
155-10021936-63003,"$2,278",$0,"$2,278",$0,$0,"$1,182",$0,"$1,182",$0,$0,0,0,0
155-10021936-25584,$110,$0,$110,$0,$0,$49,$0,$49,$0,$0,0,0,0
155-10021936-39105,$156,$0,$156,$0,$0,$44,$0,$44,$0,$0,0,0,0
155-10021936-61752,"$1,740",$0,"$1,740",$0,$0,($121),$0,($121),$0,$0,0,0,0
155-10021936-37609,$554,$0,$554,$0,$0,$263,$0,$263,$0,$0,0,0,0
125-10025305-34404,$0,$0,$0,$0,$0,($1),$0,($1),$0,$0,0,0,0
125-10025305-23667,$13,$0,$13,$0,$0,$9,$0,$9,$0,$0,0,0,0
180-10026299-15236,$20,$0,$20,$0,$0,$15,$0,$15,$0,$0,0,0,0
141-10026078-13447,$71,$0,$71,$0,$0,$44,$0,$44,$0,$0,0,0,0
108-10025302-62947,$187,$0,$187,$0,$0,$72,$0,$72,$0,$0,0,0,0
180-10026299-39900,$125,$0,$125,$0,$0,$114,$0,$114,$0,$0,0,0,0
108-10025302-26769,$77,$0,$77,$0,$0,$37,$0,$37,$0,$0,0,0,0
121-10025291-13774,$77,$0,$77,$0,$0,$44,$0,$44,$0,$0,0,0,0
121-10025291-23264,$42,$0,$42,$0,$0,$32,$0,$32,$0,$0,0,0,0
121-10025291-24994,$147,$0,$147,$0,$0,$41,$0,$41,$0,$0,0,0,0
121-10025291-30211,$195,$0,$195,$0,$0,$83,$0,$83,$0,$0,0,0,0
121-10025291-39781,$57,$0,$57,$0,$0,$34,$0,$34,$0,$0,0,0,0
121-10025291-37509,$16,$0,$16,$0,$0,$6,$0,$6,$0,$0,0,0,0
121-10025291-48500,"$18,420",$0,"$18,420",$0,$0,"$8,786",$0,"$8,786",$0,$0,0,0,0
121-10025291-28500,"$2,864",$0,"$2,864",$0,$0,"$1,354",$0,"$1,354",$0,$0,0,0,0
115-10009907-39900,$206,$0,$100,$0,$0,$142,$0,$90,$0,$0,0,0,0
170-10013188-39190,$308,$0,$308,$0,$0,$147,$0,$147,$0,$0,0,0,0
173-10017314-38826,$397,$0,$397,$0,$0,$287,$0,$287,$0,$0,0,0,0
134-10022490-37764,$128,$0,$128,$0,$0,$71,$0,$71,$0,$0,0,0,0
166-10020927-37456,$4,$0,$4,$0,$0,$4,$0,$4,$0,$0,0,0,0
180-10025296-37132,$587,$0,$587,$0,$0,$151,$0,$151,$0,$0,0,0,0
153-10019617-39900,$108,$0,$108,$0,$0,$97,$0,$97,$0,$0,0,0,0
155-10021936-38815,$234,$0,$234,$0,$0,$66,$0,$66,$0,$0,0,0,0
173-10020192-61145,$181,$0,$181,$0,$0,$50,$0,$50,$0,$0,0,0,0
158-10025515-39190,$213,$0,$213,$0,$0,$52,$0,$52,$0,$0,0,0,0
114-10025038-13855,$10,$0,$10,$0,$0,$7,$0,$7,$0,$0,0,0,0
114-10025038-21221,$37,$0,$37,$0,$0,$27,$0,$27,$0,$0,0,0,0
114-10025038-39600,$171,$0,$171,$0,$0,$109,$0,$109,$0,$0,0,0,0
130-10023489-29136,$1,$0,$1,$0,$0,$0,$0,$0,$0,$0,0,0,0
130-10023489-29146,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
145-10025037-34798,$6,$0,$6,$0,$0,$4,$0,$4,$0,$0,0,0,0
145-10025037-36053,$34,$0,$34,$0,$0,$22,$0,$22,$0,$0,0,0,0
145-10025037-7612,$5,$0,$3,$0,$0,$3,$0,$2,$0,$0,0,0,0
145-10025037-20990,$294,$0,$294,$0,$0,$148,$0,$148,$0,$0,0,0,0
145-10025037-38826,$259,$0,$259,$0,$0,$186,$0,$186,$0,$0,0,0,0
145-10025037-47801,"$1,893",$0,"$1,893",$0,$0,$948,$0,$948,$0,$0,0,0,0
145-10025037-34901,$30,$0,$30,$0,$0,$18,$0,$18,$0,$0,0,0,0
145-10025037-35241,$57,$0,$57,$0,$0,$24,$0,$24,$0,$0,0,0,0
145-10025037-27131,$217,$0,$144,$0,$0,$124,$0,$83,$0,$0,0,0,0
155-10021936-62947,$556,$0,$556,$0,$0,$210,$0,$210,$0,$0,0,0,0
132-10007123-13230,$28,$0,$28,$0,$0,$4,$0,$4,$0,$0,0,0,0
132-10007123-62949,$189,$0,$189,$0,$0,$29,$0,$29,$0,$0,0,0,0
132-10007123-26769,$158,$0,$158,$0,$0,$79,$0,$79,$0,$0,0,0,0
109-10023241-30092,$306,$0,$306,$0,$0,$131,$0,$131,$0,$0,0,0,0
152-10013765-39900,$100,$0,$100,$0,$0,$89,$0,$89,$0,$0,0,0,0
169-10021184-34862,$284,$0,$284,$0,$0,$188,$0,$188,$0,$0,0,0,0
120-10020445-62947,$183,$0,$183,$0,$0,$68,$0,$68,$0,$0,0,0,0
175-10009643-38814,$109,$0,$109,$0,$0,$40,$0,$40,$0,$0,0,0,0
145-10025037-33223,$84,$0,$84,$0,$0,$42,$0,$42,$0,$0,0,0,0
145-10025037-29062,$92,$0,$92,$0,$0,$47,$0,$47,$0,$0,0,0,0
113-10027381-63070,$47,$0,$47,$0,$0,$22,$0,$22,$0,$0,0,0,0
166-10019909-23676,$84,$0,$84,$0,$0,$55,$0,$55,$0,$0,0,0,0
181-10027572-38400,$67,$0,$67,$0,$0,$31,$0,$31,$0,$0,0,0,0
181-10027572-30490,$237,$0,$237,$0,$0,$95,$0,$95,$0,$0,0,0,0
119-10021986-35150,$0,$0,$0,$0,$0,($1),$0,$0,$0,$0,0,0,0
163-10021223-25982,$117,$0,$0,$0,$0,$69,$0,$0,$0,$0,0,0,0
163-10021223-24336,$132,$0,$0,$0,$0,$97,$0,$0,$0,$0,0,0,0
163-10021223-30285,$796,$0,$0,$0,$0,$330,$0,$0,$0,$0,0,0,0
115-10009907-38051,"$1,612",$0,$0,$0,$0,$563,$0,$0,$0,$0,0,0,0
115-10009907-39190,$917,$0,$0,$0,$0,$203,$0,$0,$0,$0,0,0,0
161-10000474-28401,$573,$0,$0,$0,$0,$302,$0,$0,$0,$0,0,0,0
113-10027381-61861,$137,$0,$68,$0,$0,$87,$0,$43,$0,$0,0,0,0
153-10019617-60098,$332,$0,$0,$0,$0,$151,$0,$0,$0,$0,0,0,0
181-10011198-63070,$82,$0,$0,$0,$0,$33,$0,$0,$0,$0,0,0,0
169-10021184-26629,$171,$0,$0,$0,$0,$108,$0,$0,$0,$0,0,0,0
183-10020388-220312,$70,$0,$0,$0,$0,$26,$0,$0,$0,$0,0,0,0
134-10022490-37679,$12,$0,$0,$0,$0,$11,$0,$0,$0,$0,0,0,0
185-10010970-38007,"$6,817",$0,$0,$0,$0,"$2,355",$0,$0,$0,$0,0,0,0
125-10019942-39570,$12,$0,$0,$0,$0,$12,$0,$0,$0,$0,0,0,0
145-10025037-37838,$29,$0,$0,$0,$0,$13,$0,$0,$0,$0,0,0,0
127-10010974-34968,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
125-10019942-35201,$6,$0,$0,$0,$0,$3,$0,$0,$0,$0,0,0,0
113-10016549-28929,$43,$0,$0,$0,$0,$28,$0,$0,$0,$0,0,0,0
113-10016549-32963,$80,$0,$0,$0,$0,$27,$0,$0,$0,$0,0,0,0
113-10016549-26370,$239,$0,$0,$0,$0,$123,$0,$0,$0,$0,0,0,0
113-10016549-39198,$78,$0,$0,$0,$0,$43,$0,$0,$0,$0,0,0,0
113-10016549-30106,$62,$0,$0,$0,$0,$28,$0,$0,$0,$0,0,0,0
113-10016549-29071,$527,$0,$0,$0,$0,$378,$0,$0,$0,$0,0,0,0
113-10016549-28396,$33,$0,$0,$0,$0,$20,$0,$0,$0,$0,0,0,0
113-10016549-26749,$193,$0,$0,$0,$0,$156,$0,$0,$0,$0,0,0,0
113-10016549-16463,$3,$0,$0,$0,$0,$2,$0,$0,$0,$0,0,0,0
127-10010974-26197,$0,$0,$0,$0,$0,($4),$0,$0,$0,$0,0,0,0
127-10010974-26196,$0,$0,$0,$0,$0,($7),$0,$0,$0,$0,0,0,0
158-10015824-915334,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
158-10015824-915400,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
158-10015824-915396,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
166-10019909-28396,$34,$0,$0,$0,$0,$21,$0,$0,$0,$0,0,0,0
113-10027381-37175,$139,$0,$0,$0,$0,$73,$0,$0,$0,$0,0,0,0
108-10006846-14584,$12,$0,$0,$0,$0,$10,$0,$0,$0,$0,0,0,0
108-10006846-28432,$25,$0,$0,$0,$0,$16,$0,$0,$0,$0,0,0,0
108-10006846-13826,$1,$0,$0,$0,$0,$1,$0,$0,$0,$0,0,0,0
108-10006846-26690,$1,$0,$0,$0,$0,$1,$0,$0,$0,$0,0,0,0
108-10006846-21010,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
108-10006846-13848,$1,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
108-10006846-13872,$1,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
108-10006846-21008,$1,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
108-10006846-37131,$40,$0,$0,$0,$0,$21,$0,$0,$0,$0,0,0,0
108-10006846-21012,$27,$0,$0,$0,$0,$23,$0,$0,$0,$0,0,0,0
108-10006846-13874,$3,$0,$0,$0,$0,$3,$0,$0,$0,$0,0,0,0
108-10006846-27372,$4,$0,$0,$0,$0,$2,$0,$0,$0,$0,0,0,0
108-10006846-25308,$29,$0,$0,$0,$0,$21,$0,$0,$0,$0,0,0,0
108-10006846-28431,$27,$0,$0,$0,$0,$15,$0,$0,$0,$0,0,0,0
108-10006846-26006,$3,$0,$0,$0,$0,$2,$0,$0,$0,$0,0,0,0
108-10006846-28430,$20,$0,$0,$0,$0,$11,$0,$0,$0,$0,0,0,0
108-10006846-13831,$3,$0,$0,$0,$0,$2,$0,$0,$0,$0,0,0,0
108-10006846-25982,$107,$0,$0,$0,$0,$59,$0,$0,$0,$0,0,0,0
108-10006846-26107,$45,$0,$0,$0,$0,$31,$0,$0,$0,$0,0,0,0
119-10024270-28929,$277,$0,$0,$0,$0,$162,$0,$0,$0,$0,0,0,0
160-10015275-18430,$159,$0,$0,$0,$0,$100,$0,$0,$0,$0,0,0,0
183-10020388-26370,$122,$0,$0,$0,$0,$64,$0,$0,$0,$0,0,0,0
183-10020388-28401,$573,$0,$0,$0,$0,$302,$0,$0,$0,$0,0,0,0
166-10019909-38050,$179,$0,$0,$0,$0,$69,$0,$0,$0,$0,0,0,0
130-10023489-33603,$130,$0,$0,$0,$0,$78,$0,$0,$0,$0,0,0,0
130-10023489-33087,$258,$0,$0,$0,$0,$113,$0,$0,$0,$0,0,0,0
113-10016549-47550,$675,$0,$0,$0,$0,$361,$0,$0,$0,$0,0,0,0
183-10020388-25300,$0,$0,$0,$0,$0,($56),$0,$0,$0,$0,0,0,0
183-10020388-20910,$489,$0,$0,$0,$0,$235,$0,$0,$0,$0,0,0,0
155-10021936-38806,($110),$0,$0,$0,$0,($41),$0,$0,$0,$0,0,0,0
157-10024010-60448,"($1,688)",$0,$0,$0,$0,($443),$0,$0,$0,$0,0,0,0
167-10025269-26629,$163,$0,$0,$0,$0,$99,$0,$0,$0,$0,0,0,0
167-10025269-33295,$9,$0,$0,$0,$0,$6,$0,$0,$0,$0,0,0,0
167-10025269-15901,$9,$0,$0,$0,$0,$6,$0,$0,$0,$0,0,0,0
139-10025062-26651,$194,$0,$0,$0,$0,$110,$0,$0,$0,$0,0,0,0
139-10025062-34526,$423,$0,$0,$0,$0,$243,$0,$0,$0,$0,0,0,0
162-10023538-62027,$215,$0,$0,$0,$0,$140,$0,$0,$0,$0,0,0,0
162-10023538-17801,"$2,547",$0,$0,$0,$0,"$1,210",$0,$0,$0,$0,0,0,0
162-10023538-61145,$382,$0,$0,$0,$0,$119,$0,$0,$0,$0,0,0,0
145-10006805-37574,$0,$0,$0,$0,$0,($61),$0,$0,$0,$0,0,0,0
127-10010974-38248,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
180-10026299-22680,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
127-10010974-64015,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
113-10016549-220610,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
113-10016549-63002,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
113-10016549-5320,$9,$0,$0,$0,$0,$8,$0,$0,$0,$0,0,0,0
113-10016549-28711,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
113-10016549-30107,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
113-10016549-28500,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
113-10016549-61853,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
113-10016549-61385,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
113-10016549-61855,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
113-10016549-220310,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
113-10016549-37170,$222,$0,$0,$0,$0,$137,$0,$0,$0,$0,0,0,0
176-10017576-63490,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
184-10026055-37427,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
184-10026055-13446,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
130-10023489-61077,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
127-10010974-29260,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
181-10011198-27373,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
181-10011198-30268,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
181-10011198-16336,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
181-10011198-34837,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
181-10011198-64008,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
181-10011198-62858,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
181-10011198-31675,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
181-10011198-13047,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
181-10011198-30285,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
181-10011198-31680,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
181-10011198-465052,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
181-10011198-28523,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
181-10011198-31288,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
181-10011198-30328,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
181-10011198-239782,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
181-10011198-61415,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
176-10025300-30277,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
176-10025300-28396,$157,$0,$0,$0,$0,$91,$0,$0,$0,$0,0,0,0
176-10025300-31681,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
176-10025300-265022,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
125-10019942-37674,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
158-10025515-39339,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
154-10000466-27388,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
144-10024022-60924,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
181-10027572-63130,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
113-10027381-63654,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
167-10025269-34700,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
